model,horizon,target_size_bin,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
S_SCALE,20,4-<8,4,4,1.0,0,0.0,0.20244632953440683,0.21594527274159298,16.787530156319853,15.413662778929911,0.6568233479648986,1.2712690896274808,6.498293880709639
S_SCALE,20,8-<16,5,5,1.0,0,0.0,0.01886806756623944,0.0,62.84288210564715,65.45422005754618,1.2834160795597291,1.8099922734627398,2.2145894082492306
S_SCALE,20,<4,5,5,1.0,0,0.0,0.011523098268516743,0.0,40.94562104669474,42.470296645457196,3.033592617532657,0.5369801688188091,16.392255179848416
S_SCALE,21,16-32,3,3,1.0,0,0.0,0.35099755377085584,0.3546039521880329,95.99708349480579,95.32983210148504,0.8666348372862276,60.2744644938651,13.055357152231636
S_SCALE,21,4-<8,3,3,1.0,0,0.0,0.21669444218719455,0.2251953713452911,15.769463910665776,14.78922546845215,0.6430098029761805,1.2894730122019002,6.743646335477176
S_SCALE,21,8-<16,3,3,1.0,0,0.0,0.0,0.0,68.95738727635602,68.90052177032368,1.350990622947523,1.9451856584654859,1.0153344920070897
S_SCALE,21,<4,4,4,1.0,0,0.0,0.016572531505143637,0.0,41.69600307425616,44.47597353749998,3.2313130071150002,0.13912691432005886,18.872538004222747
S_SCALE,22,16-32,2,2,1.0,0,0.0,0.2968359766995358,0.2968359766995358,103.13334827596074,103.13334827596074,1.0125983503538025,68.55552184784483,13.988513600290162
S_SCALE,22,4-<8,2,2,1.0,0,0.0,0.2187870230025487,0.2187870230025487,15.29762683608903,15.29762683608903,0.6522449204402421,1.12494508709392,7.037048168803267
S_SCALE,22,8-<16,2,2,1.0,0,0.0,0.0,0.0,70.31320219463137,70.31320219463137,1.3657916536118342,2.211511120551222,1.0849347904124897
S_SCALE,22,<4,2,2,1.0,0,0.0,0.0,0.0,47.256273947265285,47.256273947265285,3.375448139090377,0.5777428250252115,8.329409245716533
S_SCALE,23,16-32,1,1,1.0,0,0.0,0.22061062998388223,0.22061062998388223,110.97777909463463,110.97777909463463,1.168187148364575,76.407058090992,14.555293568244451
S_SCALE,23,4-<8,1,1,1.0,0,0.0,0.2143275038439395,0.2143275038439395,15.173556868103178,15.173556868103178,0.6322315361709657,0.22443572144720747,7.336653582170584
S_SCALE,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,71.71169989369014,71.71169989369014,1.3790711518017333,2.0805865896429623,0.4231570294487028
S_SCALE,23,<4,1,1,1.0,0,0.0,0.0,0.0,49.59444009092426,49.59444009092426,3.54246000649459,0.7029350058419368,9.125663272034672
T_FIXED,1,16-32,62,62,1.0,61,0.9838709677419355,0.7836399815504842,0.7972177159084817,10.921570398717007,10.856840703191114,0.10728118180850504,1.9193548387096775,2.6451612903225805
T_FIXED,1,4-<8,43,43,1.0,28,0.6511627906976745,0.5083094573166268,0.5147783251231527,7.616031514514778,7.458216945088149,0.3551531878613404,0.6511627906976745,1.5813953488372092
T_FIXED,1,8-<16,105,105,1.0,77,0.7333333333333333,0.5692368864750814,0.572463768115942,11.972665494011352,11.739356881873896,0.24234146091941336,0.6095238095238096,1.7904761904761906
T_FIXED,1,<4,8,8,1.0,0,0.0,0.23134767176919968,0.2338697984630999,10.707721967812457,10.273755777432246,0.7809551063405809,2.0,5.5
T_FIXED,1,>32,9,9,1.0,9,1.0,0.7711151070791685,0.7858273407292307,16.321218918655866,16.101242188104617,0.09415931104154747,1.4444444444444444,1.4444444444444444
T_FIXED,2,16-32,58,58,1.0,54,0.9310344827586207,0.6324475490284481,0.6457084477301875,20.718154784850288,21.42975398504457,0.21191816768125293,3.689655172413793,3.3620689655172415
T_FIXED,2,4-<8,41,41,1.0,0,0.0,0.264471780765713,0.26153846153846155,15.10088563608178,14.866068747318506,0.6927303107607693,1.1219512195121952,1.6829268292682926
T_FIXED,2,8-<16,97,97,1.0,13,0.13402061855670103,0.3368492799780504,0.32678705167679123,23.18606904060557,23.165167817220752,0.46383466716152427,0.9896907216494846,2.670103092783505
T_FIXED,2,<4,8,8,1.0,0,0.0,0.04076250091709713,0.014002794080003305,20.845890833264143,21.45526816026439,1.5121172181856763,3.75,5.625
T_FIXED,2,>32,8,8,1.0,6,0.75,0.5894491520055887,0.6211391801459896,33.2641570842434,32.13602097901315,0.1862682160777287,3.0,5.0
T_FIXED,3,16-32,54,54,1.0,31,0.5740740740740741,0.5192214238677015,0.5314789171056211,29.771707808609445,31.399893723405565,0.316609348336279,5.296296296296297,2.7777777777777777
T_FIXED,3,4-<8,39,39,1.0,0,0.0,0.12481449949858134,0.11332007952286283,22.657795577403338,22.80350850198276,1.03947047394967,1.3333333333333333,1.7179487179487178
T_FIXED,3,8-<16,89,89,1.0,3,0.033707865168539325,0.19612863923997556,0.17497812773403323,33.76826754665244,34.73110997362451,0.6729091319518498,1.4382022471910112,3.134831460674157
T_FIXED,3,<4,8,8,1.0,0,0.0,0.015491876112581557,0.0,32.22060695038219,31.918320761439848,2.2560344684680094,5.75,6.0
T_FIXED,3,>32,7,7,1.0,2,0.2857142857142857,0.4114239186632327,0.49271137026239065,53.86877530982849,48.15664543964831,0.2767623301129213,4.285714285714286,16.428571428571427
T_FIXED,4,16-32,51,51,1.0,8,0.1568627450980392,0.42027454019245747,0.43383775173512346,39.552818848318836,41.92329304813733,0.4198288341693553,6.686274509803922,3.4313725490196076
T_FIXED,4,4-<8,37,37,1.0,0,0.0,0.05147180110217212,0.022794846382556987,29.943120779612105,29.910282512875067,1.3854606215215386,1.5675675675675675,1.972972972972973
T_FIXED,4,8-<16,81,81,1.0,0,0.0,0.11242226649538864,0.08458251373533202,44.121723137111495,46.10992301012874,0.8709529423440613,1.8518518518518519,3.54320987654321
T_FIXED,4,<4,8,8,1.0,0,0.0,0.0,0.0,44.209353716425994,42.52176408633747,2.953968106430616,6.0,6.125
T_FIXED,4,>32,5,5,1.0,0,0.0,0.31852208864330345,0.39184376253036773,69.95763697585289,63.1293315345569,0.36281225019860286,5.4,19.6
T_FIXED,5,16-32,48,48,1.0,0,0.0,0.3384123663025838,0.34301582469580066,49.204566659214144,51.940270018676046,0.5255049791022375,7.833333333333333,4.020833333333333
T_FIXED,5,4-<8,35,35,1.0,0,0.0,0.018694020513387744,0.0,36.90417137868058,36.52738698565776,1.6603357720753529,1.7142857142857142,2.0285714285714285
T_FIXED,5,8-<16,74,74,1.0,0,0.0,0.06192948557234354,0.025638796908301027,54.43815308812329,57.29108080422955,1.0505776317322861,2.3378378378378377,4.027027027027027
T_FIXED,5,<4,8,8,1.0,0,0.0,0.0,0.0,55.45377693896274,52.71779147797896,3.7252316370751446,6.25,6.5
T_FIXED,5,>32,3,3,1.0,0,0.0,0.31340782920381943,0.31438299397441927,76.99038175884304,76.95006497723053,0.44224175274270416,7.0,8.0
T_FIXED,6,16-32,45,45,1.0,0,0.0,0.2695329497094609,0.2776226515218517,58.82043548089766,61.780356910590925,0.6273983204005003,8.733333333333333,4.644444444444445
T_FIXED,6,4-<8,33,33,1.0,0,0.0,0.004728539708426317,0.0,43.63881797176353,42.07730979993849,2.00368141904469,1.9393939393939394,2.212121212121212
T_FIXED,6,8-<16,67,67,1.0,0,0.0,0.03508944671980197,0.0,64.28985414067677,68.50045620286043,1.2401095234428026,2.8358208955223883,4.507462686567164
T_FIXED,6,<4,8,8,1.0,0,0.0,0.0,0.0,66.04229520372186,61.59798983531682,4.455859964082418,6.375,6.625
T_FIXED,6,>32,2,2,1.0,0,0.0,0.24432216096851192,0.24432216096851192,92.29267332287114,92.29267332287114,0.5288775534653998,8.5,9.5
T_FIXED,7,16-32,42,42,1.0,0,0.0,0.20998640119945655,0.21630291601595025,68.47077464147542,70.68522958043667,0.7324192390272033,9.642857142857142,5.285714285714286
T_FIXED,7,4-<8,31,31,1.0,0,0.0,0.001247582148733552,0.0,50.055110378457584,45.793694980859534,2.180652141945692,2.161290322580645,2.3870967741935485
T_FIXED,7,8-<16,60,60,1.0,0,0.0,0.020769538800296104,0.0,73.60364482614412,80.06928465661744,1.4203944202724659,3.2,5.05
T_FIXED,7,<4,8,8,1.0,0,0.0,0.0,0.0,76.13358706003095,70.46764877593841,5.110815006817478,6.75,6.875
T_FIXED,7,>32,1,1,1.0,0,0.0,0.18546791065875035,0.18546791065875035,107.61069881754322,107.61069881754322,0.6149182789573898,10.0,11.0
T_FIXED,8,16-32,39,39,1.0,0,0.0,0.15755226331376695,0.16522005991020142,78.21390940287206,78.46217241448264,0.8375362761629427,10.461538461538462,5.897435897435898
T_FIXED,8,4-<8,28,28,1.0,0,0.0,0.00048592024769997754,0.0,53.604596179667624,46.79610816229953,2.2283861029666445,1.6428571428571428,2.5357142857142856
T_FIXED,8,8-<16,54,54,1.0,0,0.0,0.010784468755914059,0.0,83.13394762455385,88.58623405556838,1.618055343459122,3.6481481481481484,5.62962962962963
T_FIXED,8,<4,8,8,1.0,0,0.0,0.0,0.0,85.55821639367875,78.79284031281595,5.732124969557825,7.0,7.125
T_FIXED,9,16-32,35,35,1.0,0,0.0,0.11264452714542679,0.11879122737779782,87.3062757639724,86.40167822444191,0.9516460294086537,11.314285714285715,5.514285714285714
T_FIXED,9,4-<8,26,26,1.0,0,0.0,0.0,0.0,59.2330892533231,50.86981229620878,2.3690546698705925,1.8846153846153846,2.8076923076923075
T_FIXED,9,8-<16,49,49,1.0,0,0.0,0.004600089921224688,0.0,93.00552862967518,98.42160585968917,1.8165439202606997,4.183673469387755,6.204081632653061
T_FIXED,9,<4,7,7,1.0,0,0.0,0.0,0.0,87.5516176741332,86.72838347392393,6.213721238730706,2.7142857142857144,8.142857142857142
T_FIXED,10,16-32,32,32,1.0,0,0.0,0.07480683416024367,0.07403150971509995,97.05756356600554,95.78385727434693,1.0484827856765537,12.125,6.125
T_FIXED,10,4-<8,24,24,1.0,0,0.0,0.0,0.0,64.68676301884399,55.05985760021137,2.502720800009608,2.125,3.0416666666666665
T_FIXED,10,8-<16,43,43,1.0,0,0.0,2.776471562981613e-05,0.0,102.76952162347465,105.89883143831192,2.018751008036667,4.441860465116279,4.1395348837209305
T_FIXED,10,<4,7,7,1.0,0,0.0,0.0,0.0,95.59380166147878,94.82912263645593,6.791280611706364,3.2857142857142856,8.428571428571429
T_FIXED,11,16-32,29,29,1.0,0,0.0,0.044612771135205474,0.04329698209316275,106.92033060596548,103.20035125909213,1.1459061328250033,13.068965517241379,6.655172413793103
T_FIXED,11,4-<8,22,22,1.0,0,0.0,0.0,0.0,69.92284003998661,59.18451495572508,2.6902052252602306,2.3181818181818183,3.409090909090909
T_FIXED,11,8-<16,38,38,1.0,0,0.0,0.0,0.0,111.97254619092931,115.0706231465912,2.2056742113244323,4.973684210526316,4.631578947368421
T_FIXED,11,<4,7,7,1.0,0,0.0,0.0,0.0,103.46748276032216,102.85700024791701,7.267593887826104,3.7142857142857144,8.571428571428571
T_FIXED,12,16-32,26,26,1.0,0,0.0,0.02136277844279566,0.01528744219139011,116.90961885637923,111.57530721967115,1.2454053893489885,13.884615384615385,7.153846153846154
T_FIXED,12,4-<8,19,19,1.0,0,0.0,0.0,0.0,70.70142625158537,60.36400003313233,2.624521740570971,2.526315789473684,3.0526315789473686
T_FIXED,12,8-<16,34,34,1.0,0,0.0,0.0,0.0,121.86149876816874,125.09427901099102,2.432518459715301,5.411764705882353,5.0
T_FIXED,12,<4,7,7,1.0,0,0.0,0.0,0.0,111.24876670731912,111.26797607577842,7.805042358917073,3.857142857142857,8.571428571428571
T_FIXED,13,16-32,23,23,1.0,0,0.0,0.0057031017893080784,0.0,127.0262102153658,119.93539927811138,1.346862866321594,14.826086956521738,7.6521739130434785
T_FIXED,13,4-<8,17,17,1.0,0,0.0,0.0,0.0,74.56194181627271,64.37439320102365,2.798886660914072,2.823529411764706,3.3529411764705883
T_FIXED,13,8-<16,30,30,1.0,0,0.0,0.0,0.0,131.62166520099433,133.92279352354169,2.6743448048712732,5.8,5.433333333333334
T_FIXED,13,<4,7,7,1.0,0,0.0,0.0,0.0,118.72510910792928,118.62361695716415,8.406618657040294,4.0,8.857142857142858
T_FIXED,14,16-32,20,20,1.0,0,0.0,0.0015017657557942175,0.0,137.32734170408085,143.49735620084064,1.4447574447815177,15.75,8.1
T_FIXED,14,4-<8,15,15,1.0,0,0.0,0.0,0.0,77.74979837938108,67.74446471852885,2.945411509501254,2.933333333333333,3.6666666666666665
T_FIXED,14,8-<16,26,26,1.0,0,0.0,0.0,0.0,141.0302759820259,144.0131626115383,2.823763968528503,6.230769230769231,6.0
T_FIXED,14,<4,7,7,1.0,0,0.0,0.0,0.0,126.47447913570264,126.12915008038388,9.009225005741706,4.142857142857143,8.857142857142858
T_FIXED,15,16-32,17,17,1.0,0,0.0,0.0,0.0,147.9541033384876,172.93441675964908,1.5478356596828244,16.58823529411765,8.352941176470589
T_FIXED,15,4-<8,13,13,1.0,0,0.0,0.0,0.0,80.1266223777743,68.49498156799518,2.978042676869356,3.0,4.076923076923077
T_FIXED,15,8-<16,22,22,1.0,0,0.0,0.0,0.0,150.1952050006609,154.7902830269244,3.0063768655426304,6.636363636363637,6.545454545454546
T_FIXED,15,<4,7,7,1.0,0,0.0,0.0,0.0,133.53555654382254,133.53955406545282,9.501829174062289,4.571428571428571,9.0
T_FIXED,16,16-32,14,14,1.0,0,0.0,0.0,0.0,159.50554524526925,184.8516802681026,1.6504614309652017,17.5,8.428571428571429
T_FIXED,16,4-<8,11,11,1.0,0,0.0,0.0,0.0,80.81841973199704,69.75403214151852,3.0327840061529794,3.090909090909091,4.454545454545454
T_FIXED,16,8-<16,18,18,1.0,0,0.0,0.0,0.0,158.76044659420248,165.92600864211084,3.2226074896350623,7.055555555555555,7.166666666666667
T_FIXED,16,<4,7,7,1.0,0,0.0,0.0,0.0,140.5907553949385,140.5384733800677,9.932440792778019,4.714285714285714,9.142857142857142
T_FIXED,17,16-32,11,11,1.0,0,0.0,0.0,0.0,172.52206701776,197.21878713753415,1.7500697530741454,18.454545454545453,8.545454545454545
T_FIXED,17,4-<8,9,9,1.0,0,0.0,0.0,0.0,78.81009402743727,67.55044411401009,2.936975831043917,3.2222222222222223,5.222222222222222
T_FIXED,17,8-<16,14,14,1.0,0,0.0,0.0,0.0,166.61313397263606,177.04524183842074,3.438584951947945,7.214285714285714,8.0
T_FIXED,17,<4,7,7,1.0,0,0.0,0.0,0.0,146.72267191639432,148.4303287741424,10.432683264723453,5.0,9.285714285714286
T_FIXED,18,16-32,9,9,1.0,0,0.0,0.0,0.0,184.68089555997807,209.4528586579806,1.8535651208670851,19.11111111111111,8.88888888888889
T_FIXED,18,4-<8,7,7,1.0,0,0.0,0.0,0.0,72.7393342926556,61.85315270865342,2.689267509071888,3.2857142857142856,6.285714285714286
T_FIXED,18,8-<16,9,9,1.0,0,0.0,0.0,0.0,177.6395875988887,191.04875032305236,3.7460539279029876,6.333333333333333,4.777777777777778
T_FIXED,18,<4,7,7,1.0,0,0.0,0.0,0.0,153.00300658362949,155.11064599182095,10.8864881849015,5.285714285714286,9.428571428571429
T_FIXED,19,16-32,7,7,1.0,0,0.0,0.0,0.0,198.80185555341635,220.37808420984152,1.943581350019292,19.857142857142858,9.0
T_FIXED,19,4-<8,5,5,1.0,0,0.0,0.0,0.0,58.46329866360331,56.56025548032823,2.4591415426229664,2.4,0.8
T_FIXED,19,8-<16,7,7,1.0,0,0.0,0.0,0.0,188.91783418759255,202.54197095910763,3.97141119527662,6.571428571428571,5.285714285714286
T_FIXED,19,<4,6,6,1.0,0,0.0,0.0,0.0,158.366457449246,160.76931245972554,11.46168293698445,5.666666666666667,10.333333333333334
T_FIXED,20,16-32,5,5,1.0,0,0.0,0.0,0.0,217.1204432357854,232.2035744772246,2.04386465397887,22.6,9.2
T_FIXED,20,4-<8,4,4,1.0,0,0.0,0.0,0.0,57.42929035692203,57.11911583801579,2.4834398190441647,2.5,1.0
T_FIXED,20,8-<16,5,5,1.0,0,0.0,0.0,0.0,202.4659749405858,213.687856463581,4.189957969874137,6.8,6.2
T_FIXED,20,<4,5,5,1.0,0,0.0,0.0,0.0,162.94063395018628,167.63446095597408,11.97788406324978,6.0,11.8
T_FIXED,21,16-32,3,3,1.0,0,0.0,0.0,0.0,246.7115095174411,245.51807469104997,2.2319824971913635,31.666666666666668,8.333333333333334
T_FIXED,21,4-<8,3,3,1.0,0,0.0,0.0,0.0,56.58524592317144,57.118298293979315,2.4834042736512747,2.6666666666666665,1.0
T_FIXED,21,8-<16,3,3,1.0,0,0.0,0.0,0.0,224.55389462953386,225.18547910555867,4.415401551089386,7.333333333333333,7.666666666666667
T_FIXED,21,<4,4,4,1.0,0,0.0,0.0,0.0,166.71029629994848,173.39350886564415,12.441579289731997,6.5,13.75
T_FIXED,22,16-32,2,2,1.0,0,0.0,0.0,0.0,258.9150748530996,258.9150748530996,2.5420165095215306,38.5,8.5
T_FIXED,22,4-<8,2,2,1.0,0,0.0,0.0,0.0,55.75402023296442,55.75402023296442,2.3792600300934907,3.0,1.0
T_FIXED,22,8-<16,2,2,1.0,0,0.0,0.0,0.0,233.5458272617439,233.5458272617439,4.535874325752083,7.5,8.0
T_FIXED,22,<4,2,2,1.0,0,0.0,0.0,0.0,180.20658782181758,180.20658782181758,12.871899130129826,6.5,4.5
T_FIXED,23,16-32,1,1,1.0,0,0.0,0.0,0.0,272.0847753917885,272.0847753917885,2.8640502672819843,45.0,9.0
T_FIXED,23,4-<8,1,1,1.0,0,0.0,0.0,0.0,53.89341332667657,53.89341332667657,2.245558888611524,4.0,1.0
T_FIXED,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,241.73642671306283,241.73642671306283,4.64877743678967,8.0,9.0
T_FIXED,23,<4,1,1,1.0,0,0.0,0.0,0.0,186.02839165030696,186.02839165030696,13.287742260736211,7.0,5.0
T_RES_CV,1,16-32,62,62,1.0,62,1.0,0.9486317129735349,0.9631272610425465,2.7520829829773983,1.3444842203856457,0.015076696273583896,1.1451612903225807,2.9838709677419355
T_RES_CV,1,4-<8,43,43,1.0,43,1.0,0.8485926647687005,0.875,2.155473519515334,1.118033988749895,0.06211299937499416,0.5581395348837209,1.9069767441860466
T_RES_CV,1,8-<16,105,105,1.0,105,1.0,0.9063686956578475,0.9241615853658537,2.590662954886644,1.4142135623730951,0.03103450270560316,0.9047619047619048,2.580952380952381
T_RES_CV,1,<4,8,8,1.0,8,1.0,0.7909335964107725,0.7811204616253894,4.435044700792719,2.192583314046998,0.18662627948941612,0.75,5.875
T_RES_CV,1,>32,9,9,1.0,9,1.0,0.9647955009820576,0.9766021682448195,1.7060769782025595,1.5811388300841898,0.009411540655263034,0.7777777777777778,2.888888888888889
T_RES_CV,2,16-32,58,58,1.0,57,0.9827586206896551,0.8993179784603564,0.9165324743271603,5.272001961055228,3.1214716919327667,0.034889202269046744,2.0689655172413794,4.706896551724138
T_RES_CV,2,4-<8,41,41,1.0,36,0.8780487804878049,0.7281428356161282,0.7568427753023552,3.773580335730251,2.5,0.13176156917368248,1.6585365853658536,2.4634146341463414
T_RES_CV,2,8-<16,97,97,1.0,94,0.9690721649484536,0.8287759045834234,0.8527838469072553,5.5699288851844555,3.0413812651491097,0.06336210969060645,1.3195876288659794,5.597938144329897
T_RES_CV,2,<4,8,8,1.0,6,0.75,0.5966294028010665,0.6112506151075183,6.617428719218171,4.029362533868861,0.336823771462364,1.25,5.875
T_RES_CV,2,>32,8,8,1.0,8,1.0,0.8856242759901107,0.9443151397743386,9.291437176026182,3.715748250666568,0.022122911791049648,1.5,16.25
T_RES_CV,3,16-32,54,54,1.0,53,0.9814814814814815,0.8424331564493386,0.8626634677287441,7.984322721434059,5.868260312783675,0.06519762112344363,3.425925925925926,5.444444444444445
T_RES_CV,3,4-<8,39,39,1.0,27,0.6923076923076923,0.5912836418539635,0.6582318025616994,6.126719400283855,4.808846015417836,0.22169650059099064,2.0,2.769230769230769
T_RES_CV,3,8-<16,89,89,1.0,83,0.9325842696629213,0.7355746969458344,0.7620225031254341,8.844831398500075,5.202163011671203,0.11204091373961035,1.9775280898876404,7.808988764044944
T_RES_CV,3,<4,8,8,1.0,1,0.125,0.3633553556553101,0.34607388069273093,11.307480441424378,12.314513463331393,0.8209675642220928,6.5,6.125
T_RES_CV,3,>32,7,7,1.0,6,0.8571428571428571,0.8074456125085734,0.9239434563635921,21.089720628611285,5.836308764964376,0.03413046061382676,2.142857142857143,33.0
T_RES_CV,4,16-32,51,51,1.0,48,0.9411764705882353,0.7733028547985829,0.7933728944749548,11.88797044205037,9.414085191881366,0.09909563359875122,5.1568627450980395,7.078431372549019
T_RES_CV,4,4-<8,37,37,1.0,17,0.4594594594594595,0.44725504302042113,0.48936170212765956,9.400478755482135,7.810249675906654,0.34938562148434216,2.4864864864864864,3.5405405405405403
T_RES_CV,4,8-<16,81,81,1.0,66,0.8148148148148148,0.6391813161062856,0.6560653547757284,12.67252940436684,9.25,0.19362997797600173,2.2962962962962963,9.395061728395062
T_RES_CV,4,<4,8,8,1.0,0,0.0,0.1694419705016391,0.13169061102721952,13.720966689400264,11.861165630350918,1.033881671919771,7.5,7.125
T_RES_CV,4,>32,5,5,1.0,4,0.8,0.7983421325221064,0.8683821423318393,21.902984664559597,10.065411069598698,0.05784719005516493,2.6,30.0
T_RES_CV,5,16-32,48,48,1.0,44,0.9166666666666666,0.7097500629161596,0.7198687829056101,16.222798848393925,13.132432641461467,0.14028115987796572,7.3125,8.854166666666666
T_RES_CV,5,4-<8,35,35,1.0,10,0.2857142857142857,0.34239522519061655,0.3232432432432432,12.903488209351835,10.965856099730654,0.5759985906382354,2.4857142857142858,3.6285714285714286
T_RES_CV,5,8-<16,74,74,1.0,42,0.5675675675675675,0.5505807535537419,0.5433516656032524,17.090844241532057,12.749980917901329,0.272509335490969,3.0135135135135136,11.91891891891892
T_RES_CV,5,<4,8,8,1.0,0,0.0,0.04524977055028272,0.020085900154982635,19.840357902830178,18.281626162836986,1.460715548543889,8.625,7.875
T_RES_CV,5,>32,3,3,1.0,3,1.0,0.8324636690262941,0.8166395167185546,13.142341172569902,14.320003491619685,0.08182859138068392,2.6666666666666665,4.666666666666667
T_RES_CV,6,16-32,45,45,1.0,40,0.8888888888888888,0.6538393184479983,0.6628718599529693,20.549349715926198,17.329526825623372,0.18139889051266103,7.933333333333334,10.6
T_RES_CV,6,4-<8,33,33,1.0,7,0.21212121212121213,0.2485950327172971,0.19873150105708245,16.83545335207883,16.53216561736544,0.764226373604954,3.212121212121212,4.515151515151516
T_RES_CV,6,8-<16,67,67,1.0,29,0.43283582089552236,0.47476666074145246,0.45703959690822277,21.770548699463994,16.554833131143305,0.34119857633040174,3.462686567164179,14.597014925373134
T_RES_CV,6,<4,8,8,1.0,0,0.0,0.050485602117716105,0.0,22.994988835277752,23.12432877047575,1.8332063159336123,8.375,6.375
T_RES_CV,6,>32,2,2,1.0,2,1.0,0.7926265690559935,0.7926265690559935,17.435123399590882,17.435123399590882,0.09996671898793413,3.5,2.5
T_RES_CV,7,16-32,42,42,1.0,33,0.7857142857142857,0.6015072614823376,0.5991605704473435,25.366406223593334,21.635445401531094,0.23423744928929766,8.738095238095237,13.071428571428571
T_RES_CV,7,4-<8,31,31,1.0,4,0.12903225806451613,0.1751495579264302,0.09184238337275427,23.9872143710053,20.263884129159443,1.041618456184635,3.838709677419355,10.64516129032258
T_RES_CV,7,8-<16,60,60,1.0,17,0.2833333333333333,0.40813495314327236,0.3789311245488233,25.385879831916686,21.775846522287594,0.4211859651027119,3.65,14.816666666666666
T_RES_CV,7,<4,8,8,1.0,0,0.0,0.03593493782524558,0.0,28.818366996686372,31.01849776561172,2.1995673601859993,9.0,9.125
T_RES_CV,7,>32,1,1,1.0,1,1.0,0.7217638691322902,0.7217638691322902,26.1725046566048,26.1725046566048,0.14955716946631314,4.0,3.0
T_RES_CV,8,16-32,39,39,1.0,22,0.5641025641025641,0.545750058152713,0.5240613078107221,30.56859640393802,26.443335644354704,0.28465988477479576,9.64102564102564,15.692307692307692
T_RES_CV,8,4-<8,28,28,1.0,3,0.10714285714285714,0.13235648675673178,0.04012831643367439,25.538758240578613,24.89659274011666,1.1820466507063037,3.4285714285714284,4.821428571428571
T_RES_CV,8,8-<16,54,54,1.0,9,0.16666666666666666,0.3453205087263761,0.3011394461776733,30.696016972734455,27.336421735571967,0.5263732483184204,4.277777777777778,18.074074074074073
T_RES_CV,8,<4,8,8,1.0,0,0.0,0.024689150180024478,0.0,44.491577806575435,38.98571633908466,2.7345542197223107,10.0,34.625
T_RES_CV,9,16-32,35,35,1.0,13,0.37142857142857144,0.4836775539331452,0.4581677062548117,37.45035973343905,32.250968977691194,0.3387850002553436,10.571428571428571,17.34285714285714
T_RES_CV,9,4-<8,26,26,1.0,1,0.038461538461538464,0.08624178339321503,0.0,30.65037010167056,30.664690126829974,1.4432298708992366,3.730769230769231,5.615384615384615
T_RES_CV,9,8-<16,49,49,1.0,7,0.14285714285714285,0.28535690062048724,0.22350396539293438,36.162016653697286,31.51586901863885,0.6139204413789665,4.816326530612245,21.3265306122449
T_RES_CV,9,<4,7,7,1.0,0,0.0,0.019506047696669998,0.0,35.930013127114684,35.171899294749494,2.4831703936865934,5.0,9.571428571428571
T_RES_CV,10,16-32,32,32,1.0,8,0.25,0.433098461222644,0.40236969688019,44.16908242274459,39.51978065412506,0.3907235940444771,11.75,20.3125
T_RES_CV,10,4-<8,24,24,1.0,1,0.041666666666666664,0.055402424448878794,0.0,37.544357633738706,38.09765876938306,1.7302536661498693,3.9583333333333335,5.458333333333333
T_RES_CV,10,8-<16,43,43,1.0,5,0.11627906976744186,0.20945658741279052,0.16989022477783586,43.5203387862485,37.25335555356054,0.7147571763756945,5.27906976744186,22.093023255813954
T_RES_CV,10,<4,7,7,1.0,0,0.0,0.05836397287535078,0.0,37.28755679932057,42.50294107470682,2.9726998577798676,4.714285714285714,9.0
T_RES_CV,11,16-32,29,29,1.0,3,0.10344827586206896,0.3795796793365836,0.337568774006021,51.822473600788804,46.83014520583937,0.459119070645484,11.931034482758621,23.586206896551722
T_RES_CV,11,4-<8,22,22,1.0,0,0.0,0.014818460384603493,0.0,45.2069011827235,44.358678762381004,2.129123279538028,4.636363636363637,6.863636363636363
T_RES_CV,11,8-<16,38,38,1.0,1,0.02631578947368421,0.15535541741949532,0.11839956699811499,50.90692937444417,42.79161358755289,0.815008382022679,6.0,27.105263157894736
T_RES_CV,11,<4,7,7,1.0,0,0.0,0.03784843068186076,0.0,43.93059078219323,51.573370066343344,3.6838121475959533,4.428571428571429,13.428571428571429
T_RES_CV,12,16-32,26,26,1.0,3,0.11538461538461539,0.31866342484842236,0.30307518238741904,61.030579554367236,52.45296162846207,0.5299546187224923,12.73076923076923,28.0
T_RES_CV,12,4-<8,19,19,1.0,0,0.0,0.006060134620268667,0.0,49.82950658792581,51.02082907989638,2.525601427559081,5.157894736842105,5.894736842105263
T_RES_CV,12,8-<16,34,34,1.0,1,0.029411764705882353,0.10482473519522567,0.03938182119903038,60.622557937481254,50.3484301844924,0.9211270719516691,6.9411764705882355,31.764705882352942
T_RES_CV,12,<4,7,7,1.0,0,0.0,0.0,0.0,54.74545585715565,64.05905478540875,4.5736260839246095,4.714285714285714,13.142857142857142
T_RES_CV,13,16-32,23,23,1.0,1,0.043478260869565216,0.25389582142377515,0.23074862131326887,71.60209992636223,57.604253315184984,0.6174810800724577,14.130434782608695,33.34782608695652
T_RES_CV,13,4-<8,17,17,1.0,0,0.0,0.0,0.0,57.374194960685735,57.97251503945641,2.9673713966524446,6.235294117647059,7.470588235294118
T_RES_CV,13,8-<16,30,30,1.0,0,0.0,0.06405249303239517,0.001962530969017064,72.27237951535145,60.86408961640111,1.0997695975738842,6.633333333333334,37.3
