model,horizon,target_class,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
CV,4,spacecraft,18,18,1.0,17,0.9444444444444444,0.6185243000243037,0.6331133472561091,10.029141421962118,9.609772228646444,0.21976274269423807,1.9444444444444444,3.8333333333333335
CV,4,ta-ta,20,20,1.0,0,0.0,0.2656347628275709,0.2957671957671958,9.3005503761913,9.034631663398695,0.5523873908839265,2.25,2.7
CV,4,tank,20,20,1.0,19,0.95,0.6487890371502275,0.6689625190162118,11.512802042773504,8.529310692155923,0.17604916366289197,2.05,7.9
CV,5,condor,5,5,1.0,5,1.0,0.7860658371074705,0.813544179397838,22.02701591900087,16.0,0.09204467514322717,2.6,42.6
CV,5,helicopter,13,13,1.0,13,1.0,0.6995178386746536,0.7109364412522022,15.39799149796964,15.0,0.15693931954492277,3.5384615384615383,6.846153846153846
CV,5,jammer,7,7,1.0,1,0.14285714285714285,0.43948408811534323,0.44285714285714284,15.787244090034436,16.507574019219177,0.4888461805469018,1.8571428571428572,4.0
CV,5,jet_plane,16,16,1.0,15,0.9375,0.69016376653701,0.7237781725119392,19.4479615763455,12.301691312822314,0.15667039135870853,2.75,17.4375
CV,5,large_launcher,19,19,1.0,19,1.0,0.7477275154880751,0.7468474647813012,17.127107432446856,15.033296378372908,0.13422586052118668,13.894736842105264,3.3684210526315788
CV,5,large_tower,13,13,1.0,12,0.9230769230769231,0.5852462051297466,0.6255843603909902,20.91956804972345,12.539936203984453,0.20557272465548285,3.230769230769231,19.53846153846154
CV,5,medium_launcher,4,4,1.0,2,0.5,0.42628410207125084,0.476858308796942,32.03088248917672,17.877549937175502,1.2259457357934886,21.25,34.75
CV,5,small_launcher,19,19,1.0,1,0.05263157894736842,0.35719450263010477,0.36102564102564105,13.355262472455816,13.341664064126334,0.5869565217391305,1.736842105263158,1.631578947368421
CV,5,small_plane,3,3,1.0,1,0.3333333333333333,0.4656922753122539,0.4828398384925976,17.502136401043717,17.5,0.4069767441860465,4.333333333333333,3.0
CV,5,small_tower,14,14,1.0,12,0.8571428571428571,0.5443229025550836,0.5482412696671448,14.573951240834651,14.725437871962466,0.254894295104496,3.142857142857143,4.642857142857143
CV,5,spacecraft,17,17,1.0,8,0.47058823529411764,0.4931266289948289,0.499644128113879,14.176028559614073,14.035668847618199,0.31932619191071565,2.7058823529411766,4.705882352941177
CV,5,ta-ta,19,19,1.0,0,0.0,0.1044471678938756,0.09198813056379822,13.882198146140853,13.82931668593933,0.8643322928712082,2.526315789473684,3.3157894736842106
CV,5,tank,19,19,1.0,15,0.7894736842105263,0.5363667235319919,0.5652709359605911,16.63717225606355,12.165525060596439,0.2588409587360944,2.473684210526316,10.368421052631579
CV,6,condor,4,4,1.0,4,1.0,0.732066894634585,0.7579929824444067,23.909389035061885,22.354579090514157,0.1281050431331708,3.5,48.0
CV,6,helicopter,12,12,1.0,12,1.0,0.6155699055900299,0.622560575047698,19.995693249200876,20.52808556006579,0.2109492920427885,4.166666666666667,7.0
CV,6,jammer,6,6,1.0,0,0.0,0.2897276717314789,0.29335472258086315,22.6294385834354,23.047016271619675,0.7029787317270966,2.0,6.5
CV,6,jet_plane,15,15,1.0,14,0.9333333333333333,0.6052040127721512,0.6367135811379767,26.39558656448254,17.066048165876012,0.2187954893061027,3.2666666666666666,22.533333333333335
CV,6,large_launcher,18,18,1.0,18,1.0,0.6692440169347568,0.6702698651126262,22.300943439430448,20.932539931829904,0.1878661734858585,14.5,3.7777777777777777
CV,6,large_tower,12,12,1.0,7,0.5833333333333334,0.47746442806958495,0.5068927689732128,28.658417458569073,17.94766238126279,0.2908759180441488,3.6666666666666665,25.333333333333332
CV,6,medium_launcher,3,3,1.0,0,0.0,0.29899103110128594,0.3333333333333333,46.54634627311457,22.299103120977758,2.4776781245530843,27.0,55.333333333333336
CV,6,small_launcher,18,18,1.0,0,0.0,0.21930827066882227,0.21526638223389127,18.538320584386295,19.003288904374106,0.8194270033261021,2.3333333333333335,1.6111111111111112
CV,6,small_plane,2,2,1.0,0,0.0,0.3623224874634521,0.3623224874634521,23.502777434926898,23.502777434926898,0.5406286626331167,2.5,3.0
CV,6,small_tower,13,13,1.0,1,0.07692307692307693,0.4307951912856843,0.4323219281256725,20.600253577079773,20.554804791094465,0.3624792420970455,3.8461538461538463,5.3076923076923075
CV,6,spacecraft,16,16,1.0,0,0.0,0.379863388777505,0.39484838963453317,19.71521548679839,19.58057214733719,0.44056953744146804,3.0,3.9375
CV,6,ta-ta,18,18,1.0,0,0.0,0.01937150163142249,0.0,19.22141228326644,19.06563538249162,1.173756045561156,3.111111111111111,3.9444444444444446
CV,6,tank,18,18,1.0,2,0.1111111111111111,0.4253089441336854,0.4544556585108619,22.636518482385778,17.699735118147597,0.35066798089082896,3.1666666666666665,12.833333333333334
CV,7,condor,3,3,1.0,3,1.0,0.6746180623651638,0.6867335562987736,23.221122994023705,29.769951293208393,0.17011400738976226,3.6666666666666665,63.333333333333336
CV,7,helicopter,11,11,1.0,9,0.8181818181818182,0.5305035142588569,0.5322438717787555,26.06184154283069,26.61766330841233,0.2823661582975957,4.181818181818182,8.454545454545455
CV,7,jammer,5,5,1.0,0,0.0,0.16594411116990898,0.17801476620180476,29.46336657784308,30.56550343115585,0.8989853950339955,2.0,6.4
CV,7,jet_plane,14,14,1.0,13,0.9285714285714286,0.5255671430198985,0.560280461081935,34.09102132969659,22.52774971870658,0.2859099802997589,3.642857142857143,27.357142857142858
CV,7,large_launcher,17,17,1.0,17,1.0,0.5868862780131613,0.5917286712009859,28.525203564516673,27.225906780123964,0.2475082434556724,16.11764705882353,4.647058823529412
CV,7,large_tower,11,11,1.0,0,0.0,0.37745022303077563,0.40634291377601583,37.30771674461203,24.08318915758459,0.3884385347997515,4.181818181818182,31.636363636363637
CV,7,medium_launcher,2,2,1.0,0,0.0,0.17475828671872995,0.17475828671872995,72.3252664014127,72.3252664014127,4.108219179862194,35.0,96.5
CV,7,small_launcher,17,17,1.0,0,0.0,0.09494594218386922,0.06973058637083994,24.8124477986613,25.739075352467502,1.1190902327159784,2.823529411764706,1.9411764705882353
CV,7,small_plane,1,1,1.0,0,0.0,0.23126510878323933,0.23126510878323933,33.0037876614185,33.0037876614185,0.7500860832140568,3.0,4.0
CV,7,small_tower,12,12,1.0,0,0.0,0.3198190950408013,0.3254466608640889,27.266408654157683,27.77936508004231,0.48387273315504303,4.25,6.166666666666667
CV,7,spacecraft,15,15,1.0,0,0.0,0.26328572979428627,0.2775277527752775,26.44784792299186,26.043233286210835,0.5918916655957008,3.2666666666666666,5.0
