model,horizon,target_class,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error
A_FIXED,6,small_plane,2,2,1.0,2,1.0,0.8810472965625056,0.8810472965625056,1.7561718081019329,1.7561718081019329,0.040343629912036036
A_FIXED,6,small_tower,13,13,1.0,13,1.0,0.8403150497749086,0.8297589591566842,4.194813199930518,4.169763053931632,0.07189246644709711
A_FIXED,6,spacecraft,16,16,1.0,16,1.0,0.8556358502548711,0.8583774212425574,3.874621064081156,2.721651732587092,0.06059183956302962
A_FIXED,6,ta-ta,18,18,1.0,15,0.8333333333333334,0.6826718558941738,0.7560760201507393,3.063622614460765,2.099358456136308,0.12789734200534575
A_FIXED,6,tank,18,18,1.0,15,0.8333333333333334,0.6947000577854942,0.7686022946042235,7.870982268073131,4.832312336524213,0.09764579960069647
A_FIXED,7,condor,3,3,1.0,3,1.0,0.9080715873648576,0.9103666624415258,31.714561360215697,24.148287934092664,0.20123573278410553
A_FIXED,7,helicopter,11,11,1.0,11,1.0,0.8778795250810171,0.881885593220339,5.451778963777843,3.35551428235037,0.03551789551379806
A_FIXED,7,jammer,5,5,1.0,5,1.0,0.6105840066763697,0.5798182496231806,6.6556187725427325,5.798189820560074,0.2070782078771455
A_FIXED,7,jet_plane,14,14,1.0,14,1.0,0.8594436128868086,0.8737079738813904,3.979595240519743,3.4156024805780874,0.04296608404815731
A_FIXED,7,large_launcher,17,17,1.0,17,1.0,0.8311522645164023,0.8450300500939272,9.101446136507143,6.925006042629776,0.061830411094908715
A_FIXED,7,large_tower,11,11,1.0,7,0.6363636363636364,0.5277968251765752,0.5524959077637625,17.413779482063497,16.70419542759229,0.27383926930479163
A_FIXED,7,medium_launcher,2,2,1.0,2,1.0,0.5981907578710511,0.5981907578710511,19.932426071252287,19.932426071252287,1.64508673421834
A_FIXED,7,small_launcher,17,17,1.0,17,1.0,0.7875998160836211,0.7732119229050235,2.7344562132540213,2.6031861581236675,0.11323272559670926
A_FIXED,7,small_plane,1,1,1.0,1,1.0,0.8421132504275537,0.8421132504275537,2.7670325651182255,2.7670325651182255,0.06288710375268694
A_FIXED,7,small_tower,12,12,1.0,12,1.0,0.8159587604097256,0.8060168022210509,4.977374683029295,4.969428342468834,0.0864394726774249
A_FIXED,7,spacecraft,15,15,1.0,15,1.0,0.8408199221214657,0.8512146835285012,4.231227918728466,2.87301538809199,0.06258529200364868
A_FIXED,7,ta-ta,17,17,1.0,14,0.8235294117647058,0.6598085346141206,0.7329799979083527,3.3018070947744285,2.3837316871596066,0.1431360459160551
A_FIXED,7,tank,17,17,1.0,13,0.7647058823529411,0.6693924070626968,0.7353956554806396,8.570382306966215,5.504172056144187,0.11233004196212626
A_FIXED,8,condor,2,2,1.0,2,1.0,0.9111718132453852,0.9111718132453852,43.34926956501065,43.34926956501065,0.9073173154442651
A_FIXED,8,helicopter,10,10,1.0,10,1.0,0.8674989859235044,0.8663085755009169,5.728695367236166,4.067433920735532,0.04088298036285046
A_FIXED,8,jammer,4,4,1.0,4,1.0,0.5861925179908729,0.5536759561531143,7.16053044931889,7.0233307926429465,0.22586683353314907
A_FIXED,8,jet_plane,13,13,1.0,13,1.0,0.8450510670622482,0.8518132163767062,4.290963414341089,3.9704691521936133,0.049701026771851425
A_FIXED,8,large_launcher,16,16,1.0,16,1.0,0.8212702800935865,0.8364787031467706,9.377601235061464,6.784539882389192,0.06057624894990349
A_FIXED,8,large_tower,10,10,1.0,6,0.6,0.48205259763851477,0.5178451959317771,19.816754180406413,18.32605041006613,0.2980537142470194
A_FIXED,8,medium_launcher,1,1,1.0,0,0.0,0.38683351756656387,0.38683351756656387,23.88687086657626,23.88687086657626,2.6540967629529177
A_FIXED,8,small_launcher,16,16,1.0,16,1.0,0.7745353549195195,0.7581385216071681,2.96368627051939,3.159923565750738,0.1373879811195973
A_FIXED,8,small_tower,11,11,1.0,11,1.0,0.7912382041148974,0.7917429720178725,5.248067611337176,5.25302271380792,0.09134538730071357
A_FIXED,8,spacecraft,14,14,1.0,14,1.0,0.8238571191125396,0.8437666127082878,4.583879475491145,3.271008452557883,0.06939257907714211
A_FIXED,8,ta-ta,16,16,1.0,13,0.8125,0.6318722133186281,0.6775272053689811,3.5742178253908925,2.8484899032265614,0.17177175749237855
A_FIXED,8,tank,16,16,1.0,12,0.75,0.6453645913303494,0.6966421347510101,9.277153706435378,6.367664306300579,0.13160594286276817
A_FIXED,9,condor,1,1,1.0,1,1.0,0.8980516513434055,0.8980516513434055,62.42130867326941,62.42130867326941,1.600546376237677
A_FIXED,9,helicopter,9,9,1.0,9,1.0,0.8529766513423525,0.8545197740112994,5.8763458519128635,3.5518205382026817,0.03516653998220477
A_FIXED,9,jammer,3,3,1.0,3,1.0,0.5381212803313371,0.5348248078168217,7.946496525248296,7.909907053281847,0.2326443250965249
A_FIXED,9,jet_plane,12,12,1.0,12,1.0,0.8284334092845534,0.8315011794579403,4.551174893319201,4.622352980860189,0.057791075877571756
A_FIXED,9,large_launcher,15,15,1.0,15,1.0,0.810534279254609,0.8307503645376862,9.793543039015017,6.6664077325906845,0.059521497612416825
A_FIXED,9,large_tower,9,9,1.0,5,0.5555555555555556,0.4451340489983415,0.5032054056856257,21.873222067655547,19.65086429771054,0.31191848091604035
A_FIXED,9,small_launcher,15,15,1.0,15,1.0,0.7523253929236946,0.7418246662266649,3.26153646328135,3.3361843537309666,0.14505149364047681
A_FIXED,9,small_tower,10,10,1.0,10,1.0,0.7682356324640841,0.7732313658190673,5.9197364146053575,5.820762142694933,0.10035796797749885
A_FIXED,9,spacecraft,13,13,1.0,13,1.0,0.8162642915945661,0.8135608091859191,4.853515487776818,3.8320750204346345,0.0799219218131125
A_FIXED,9,ta-ta,15,15,1.0,12,0.8,0.6022889238705998,0.6450516744362449,3.9252025829319472,3.3911857926030877,0.20191541961256265
A_FIXED,9,tank,15,15,1.0,11,0.7333333333333333,0.6191818008070974,0.652476066897293,10.110905985648566,7.39939651865463,0.1574339684820134
A_FIXED,10,helicopter,8,8,1.0,8,1.0,0.8418400766001471,0.8416896708414985,6.036303193528344,3.4448521832471215,0.03428621438868973
A_FIXED,10,jammer,2,2,1.0,2,1.0,0.5184737861360692,0.5184737861360692,8.087877803956616,8.087877803956616,0.259159755753517
A_FIXED,10,jet_plane,11,11,1.0,11,1.0,0.8136071000630494,0.8293961953875617,4.753068233163236,4.940213895220187,0.062534353104053
A_FIXED,10,large_launcher,14,14,1.0,14,1.0,0.8021456993667898,0.8269883994136522,10.20060408521503,6.589349382260259,0.05938181960912737
A_FIXED,10,large_tower,8,8,1.0,1,0.125,0.4076183787896105,0.45821439057429697,24.003980874694285,20.860359774298523,0.3365010207242417
A_FIXED,10,small_launcher,14,14,1.0,14,1.0,0.7296868970308407,0.7133615099187265,3.5532218388103445,3.8863210770249523,0.16897048160978057
A_FIXED,10,small_tower,9,9,1.0,9,1.0,0.7488365636750419,0.7725936622200033,6.368110398149479,5.683067573624365,0.09798392368317871
A_FIXED,10,spacecraft,12,12,1.0,12,1.0,0.811806104423359,0.8478141710650473,5.04487961000039,3.3010170533853245,0.07023440539117712
A_FIXED,10,ta-ta,14,14,1.0,11,0.7857142857142857,0.5839708427442278,0.6214033130852115,4.164973840171315,3.582708939861412,0.2168729400501957
A_FIXED,10,tank,14,14,1.0,9,0.6428571428571429,0.5898819596787989,0.6223374599279925,11.098797036695464,8.23556136305684,0.1752247098522732
A_FIXED,11,helicopter,7,7,1.0,7,1.0,0.8332820843207039,0.827138451550073,6.552319500269301,3.4533897960981843,0.034533897960981844
A_FIXED,11,jammer,1,1,1.0,1,1.0,0.5068909209179835,0.5068909209179835,7.289125156014606,7.289125156014606,0.2603258984290931
A_FIXED,11,jet_plane,10,10,1.0,10,1.0,0.7998642416393683,0.8077873619772515,5.003729127958553,5.1163028691375,0.06273943473600664
A_FIXED,11,large_launcher,13,13,1.0,13,1.0,0.794429529363081,0.8257610586606854,10.636829405855956,5.83183036587062,0.05301663968973291
A_FIXED,11,large_tower,7,7,1.0,0,0.0,0.3765700851220893,0.40942083730853107,25.864123600208774,23.138159884451923,0.37931409646642494
A_FIXED,11,small_launcher,13,13,1.0,13,1.0,0.7047393748451907,0.6916443629493104,3.8805537280783655,3.963728024465885,0.17233600106373412
A_FIXED,11,small_tower,8,8,1.0,8,1.0,0.7258364727570488,0.7528621287364865,6.536925971168456,6.384922993672847,0.11107444702135444
A_FIXED,11,spacecraft,11,11,1.0,11,1.0,0.806366818936361,0.8267291408189721,5.117431607912266,3.5184378274935155,0.07330078807278158
A_FIXED,11,ta-ta,13,13,1.0,10,0.7692307692307693,0.5699940077687942,0.5900906846008934,4.3071853977536705,3.956527763720372,0.24728298523252326
A_FIXED,11,tank,13,13,1.0,8,0.6153846153846154,0.5600411385791796,0.6058105957910259,12.022063027115617,8.756774706428995,0.18554453896348766
A_FIXED,12,helicopter,6,6,1.0,6,1.0,0.8235946676437226,0.8126921959447299,7.161834443872337,3.2244377090851133,0.031923160344899004
A_FIXED,12,jet_plane,9,9,1.0,9,1.0,0.7898137918818144,0.7973493248706336,5.192820396056394,5.970899790980705,0.0737148122343297
A_FIXED,12,large_launcher,12,12,1.0,12,1.0,0.7851162682627516,0.8271158463758324,11.154264903836342,4.792074645486304,0.04336997038276253
A_FIXED,12,large_tower,6,6,1.0,0,0.0,0.345715155526841,0.3640657342568424,27.67060050288624,25.787698501230594,0.42642146408409853
A_FIXED,12,small_launcher,12,12,1.0,12,1.0,0.6810052043239209,0.6722462640215567,4.239487720427168,4.538149847088639,0.19731086291689737
A_FIXED,12,small_tower,7,7,1.0,7,1.0,0.7153208058715824,0.7435259518996074,6.988374040766551,6.555155363506918,0.11500272567555997
A_FIXED,12,spacecraft,10,10,1.0,10,1.0,0.7952868091991517,0.808104400552871,5.5530048687242815,3.814602487022402,0.08116175504302983
A_FIXED,12,ta-ta,12,12,1.0,9,0.75,0.5646799850444836,0.6006769492847646,4.437586000153385,3.815839346013898,0.23795080294749876
A_FIXED,12,tank,12,12,1.0,8,0.6666666666666666,0.5313189523698824,0.5589700051460575,12.91149101409321,10.206789489735314,0.2128610619160491
A_FIXED,13,helicopter,5,5,1.0,5,1.0,0.8102893384598829,0.8,7.855658352173809,3.160876245954656,0.030988982803477023
A_FIXED,13,jet_plane,8,8,1.0,8,1.0,0.7847072554903644,0.8058492714884564,5.384890578169243,5.861073167293552,0.07235892799127841
A_FIXED,13,large_launcher,11,11,1.0,11,1.0,0.7673062124211668,0.8070295159022194,12.252543721301237,7.4631057726037975,0.06604518382835219
A_FIXED,13,large_tower,5,5,1.0,0,0.0,0.31604654638772256,0.32189457484951406,29.459077482909237,28.12740085823172,0.468790014303862
A_FIXED,13,small_launcher,11,11,1.0,10,0.9090909090909091,0.6617285752559745,0.6615238714884922,4.5155310131534,4.959494759680878,0.21563020694264684
A_FIXED,13,small_tower,6,6,1.0,6,1.0,0.699227189368099,0.7329191984797099,7.177027695446461,6.91226911541441,0.12301335230851235
A_FIXED,13,spacecraft,9,9,1.0,9,1.0,0.7924503422798108,0.8134445782118838,5.956584886682699,3.9738319474077177,0.08344210668573467
A_FIXED,13,ta-ta,11,11,1.0,8,0.7272727272727273,0.5530292092578926,0.5459131304141572,4.549968633269024,4.361068193944636,0.27256676212153974
A_FIXED,13,tank,11,11,1.0,6,0.5454545454545454,0.500811699032656,0.5255193496258245,13.906410161139958,11.269759954002273,0.2347866657083807
A_FIXED,14,helicopter,4,4,1.0,4,1.0,0.7956202433900488,0.7877174763701523,9.132920723638305,3.2486906762321928,0.03184990859051169
A_FIXED,14,jet_plane,7,7,1.0,7,1.0,0.7749764324951575,0.8035714285714286,5.523090734079154,5.711966511928279,0.0705181050855343
A_FIXED,14,large_launcher,10,10,1.0,10,1.0,0.7614862834121129,0.8091618648694905,12.568574845127364,7.494470119511709,0.0663227444204576
A_FIXED,14,large_tower,4,4,1.0,0,0.0,0.28096654822520345,0.2793977542826459,31.929899253325033,31.355501990729607,0.5272804751655502
A_FIXED,14,small_launcher,10,10,1.0,9,0.9,0.6416081493768366,0.6484190222190622,4.756740533293209,5.039121688005727,0.2190922473045968
A_FIXED,14,small_tower,5,5,1.0,5,1.0,0.686591379729679,0.7194415965065457,7.580296051918738,7.4762155436562745,0.13183260774702102
A_FIXED,14,spacecraft,8,8,1.0,8,1.0,0.7760309701900867,0.7904817541407447,6.244810744138328,4.2793984148731585,0.09093379271583273
A_FIXED,14,ta-ta,10,10,1.0,8,0.8,0.5476359151916471,0.5378726146534571,4.562194218818845,4.537395202772245,0.2929999357325834
A_FIXED,14,tank,10,10,1.0,4,0.4,0.4704158926408571,0.4739508262697436,14.966003345620852,13.756622875661122,0.2776873949758816
A_FIXED,15,helicopter,3,3,1.0,3,1.0,0.7835522149157416,0.7740354206198609,11.451494661813006,3.3285350445611637,0.03263269651530552
A_FIXED,15,jet_plane,6,6,1.0,6,1.0,0.760030324458698,0.7742699301268592,5.74703625373066,5.155422149848713,0.06310765409684255
A_FIXED,15,large_launcher,9,9,1.0,9,1.0,0.7605699294319107,0.8121799628288616,12.792733177115513,9.133471508371558,0.08082718149001379
A_FIXED,15,large_tower,3,3,1.0,0,0.0,0.24421017200381204,0.23959138173432806,34.420305232904134,34.39638523621423,0.5829895802748174
A_FIXED,15,small_launcher,9,9,1.0,8,0.8888888888888888,0.6240420567613474,0.6363130318578225,5.023589305629889,5.19710408018282,0.22596104696447042
A_FIXED,15,small_tower,4,4,1.0,4,1.0,0.6632449954040762,0.6761017090661252,8.137634354094933,7.348172054142232,0.15930815241382312
A_FIXED,15,spacecraft,7,7,1.0,7,1.0,0.7797087936937117,0.7671724914929543,6.9417907632098474,4.596638090179914,0.09780081042935987
A_FIXED,15,ta-ta,9,9,1.0,7,0.7777777777777778,0.5595322597133294,0.5348506755596132,4.414520971612153,4.743321129022494,0.29645757056390587
A_FIXED,15,tank,9,9,1.0,1,0.1111111111111111,0.4405380978005166,0.40364668773591017,16.125041333326227,17.123142570047406,0.3424628514009481
A_FIXED,16,helicopter,2,2,1.0,2,1.0,0.7728218367485811,0.7728218367485811,15.863681050708168,15.863681050708168,0.3951890000617526
A_FIXED,16,jet_plane,5,5,1.0,5,1.0,0.7467530016701207,0.7630964986141937,6.125640095707117,5.378294295170759,0.0655889548191556
A_FIXED,16,large_launcher,8,8,1.0,8,1.0,0.745717054127511,0.7488306788505554,14.073640273297814,12.881994528201439,0.11399995157700389
A_FIXED,16,large_tower,2,2,1.0,0,0.0,0.20960919764549907,0.20960919764549907,37.31733797313311,37.31733797313311,0.6380902649213355
A_FIXED,16,small_launcher,8,8,1.0,6,0.75,0.6088202400415764,0.6180278645936059,5.266265136634975,5.626321786627268,0.2446226863750986
A_FIXED,16,small_tower,3,3,1.0,3,1.0,0.6366663392379043,0.632376130979967,8.054212686291377,6.888255127388298,0.18426135862963455
A_FIXED,16,spacecraft,6,6,1.0,6,1.0,0.7581917805287857,0.7533180507327664,7.583324794679116,4.969206864709125,0.10386404968674082
A_FIXED,16,ta-ta,8,8,1.0,5,0.625,0.5687685424626953,0.5287030976658316,4.2813296632780204,4.599241671629695,0.29673908440978836
A_FIXED,16,tank,8,8,1.0,0,0.0,0.4066169352001784,0.3894844941120712,17.560457025185393,18.707937075441826,0.3669189713119245
A_FIXED,17,helicopter,1,1,1.0,1,1.0,0.7550907592517583,0.7550907592517583,29.63940132624604,29.63940132624604,0.7799842454275274
A_FIXED,17,jet_plane,4,4,1.0,4,1.0,0.7299419017880711,0.7380757780769015,6.864037544945622,6.748608954316111,0.08172078730449797
A_FIXED,17,large_launcher,7,7,1.0,7,1.0,0.7476307657577854,0.737666141143283,14.693538631987746,16.445379870869544,0.14553433514043845
A_FIXED,17,large_tower,1,1,1.0,0,0.0,0.18193587982241308,0.18193587982241308,40.12960441643383,40.12960441643383,0.6918897313178246
A_FIXED,17,small_launcher,7,7,1.0,5,0.7142857142857143,0.5970158526478803,0.6002725186738651,5.400046488649456,5.742537969463123,0.249675563889701
A_FIXED,17,small_tower,2,2,1.0,2,1.0,0.5935501254277243,0.5935501254277243,9.21706538233386,9.21706538233386,0.2822884950276554
A_FIXED,17,spacecraft,5,5,1.0,5,1.0,0.7270764634233065,0.7419794266538272,8.483263888146277,5.3432779137955135,0.11131828987073987
A_FIXED,17,ta-ta,7,7,1.0,5,0.7142857142857143,0.5868341846622261,0.5838319339544757,3.971569060119511,4.72413997836452,0.31494266522430137
A_FIXED,17,tank,7,7,1.0,0,0.0,0.36849267932534985,0.34819250027156884,19.520359700582045,20.886793535343305,0.4043533333762142
A_FIXED,18,jet_plane,3,3,1.0,3,1.0,0.7156192759537904,0.7131201162773163,7.549925243442225,8.07665683929723,0.09730911854574976
A_FIXED,18,large_launcher,6,6,1.0,6,1.0,0.7576991929845396,0.7308416528185928,15.400136344711967,15.45537082526188,0.13603873562092436
A_FIXED,18,small_launcher,6,6,1.0,4,0.6666666666666666,0.584749932324306,0.608842940644416,5.512130972640697,5.100729435225588,0.2217708450098082
A_FIXED,18,small_tower,1,1,1.0,1,1.0,0.5547205945890196,0.5547205945890196,7.8996575587737246,7.8996575587737246,0.37617416946541543
A_FIXED,18,spacecraft,4,4,1.0,4,1.0,0.7035031508918556,0.754900208811927,9.587615038902726,5.158556963381995,0.1074699367371249
A_FIXED,18,ta-ta,6,6,1.0,5,0.8333333333333334,0.6185217951201993,0.6372277089961065,3.6938875085860956,3.936170324367014,0.2811550231690724
A_FIXED,18,tank,6,6,1.0,0,0.0,0.3247430920910328,0.30709857808610885,21.94089587593415,22.94441371239787,0.4475677248691563
A_FIXED,19,jet_plane,2,2,1.0,2,1.0,0.6938326663903672,0.6938326663903672,8.511744241702065,8.511744241702065,0.10255113544219358
A_FIXED,19,large_launcher,5,5,1.0,5,1.0,0.7735226452191822,0.8027940717652842,16.216207839379074,15.115282360066905,0.13259019614093775
A_FIXED,19,small_launcher,5,5,1.0,3,0.6,0.5746749230017205,0.6136364595215562,5.597600313352107,4.577775877265597,0.1990337337941564
A_FIXED,19,spacecraft,3,3,1.0,3,1.0,0.659047443494373,0.7141695275517101,11.482049882421933,5.8015443265826985,0.12086550680380621
A_FIXED,19,ta-ta,5,5,1.0,5,1.0,0.6445399768538873,0.630488961906247,3.2749823762656547,3.8788185861466604,0.2770584704390472
A_FIXED,19,tank,5,5,1.0,0,0.0,0.2739627460704085,0.27101770781943035,25.016829372124562,24.787683850125205,0.47875663359277765
A_FIXED,20,jet_plane,1,1,1.0,1,1.0,0.6743036640174258,0.6743036640174258,8.836125062497318,8.836125062497318,0.10645933810237733
A_FIXED,20,large_launcher,4,4,1.0,4,1.0,0.7676800797394683,0.7884875169788234,18.267761151261592,16.981128718319315,0.1519431884679724
A_FIXED,20,small_launcher,4,4,1.0,3,0.75,0.5648691305757385,0.5834938299099128,5.6546237086005675,5.068161282149102,0.22035483835430875
A_FIXED,20,spacecraft,2,2,1.0,1,0.5,0.5645905895052633,0.5645905895052633,15.328327651434849,15.328327651434849,1.577780345090997
A_FIXED,20,ta-ta,4,4,1.0,4,1.0,0.6397999227042611,0.6407360218173708,3.4254080084718668,3.404086133256281,0.24314900951830576
A_FIXED,20,tank,4,4,1.0,0,0.0,0.2448661973730098,0.23078825273147197,27.023231870877414,27.582738442678675,0.540838008679974
A_FIXED,21,large_launcher,3,3,1.0,3,1.0,0.7845467217557426,0.7890273157346218,19.588173522350655,18.951519141133016,0.17228653764666377
A_FIXED,21,small_launcher,3,3,1.0,2,0.6666666666666666,0.544197972644798,0.5485137764353081,5.737001028928439,5.5452430911993424,0.24109752570431925
A_FIXED,21,spacecraft,1,1,1.0,0,0.0,0.3570345697377225,0.3570345697377225,25.079531202462938,25.079531202462938,3.1349414003078673
A_FIXED,21,ta-ta,3,3,1.0,3,1.0,0.6287370113850352,0.6393700787401575,3.739190944819811,4.067483487959921,0.29053453485428005
A_FIXED,21,tank,3,3,1.0,0,0.0,0.212632738057453,0.22031851113834444,29.26105105478396,28.823720644300586,0.5651709930255017
A_FIXED,22,large_launcher,2,2,1.0,2,1.0,0.7847698635090047,0.7847698635090047,21.95865650071866,21.95865650071866,0.21686438020070392
A_FIXED,22,small_launcher,2,2,1.0,1,0.5,0.5053071694200665,0.5053071694200665,6.339311782153592,6.339311782153592,0.26932715054141493
A_FIXED,22,ta-ta,2,2,1.0,2,1.0,0.6192550983924188,0.6192550983924188,3.739417467862103,3.739417467862103,0.26710124770443594
A_FIXED,22,tank,2,2,1.0,0,0.0,0.19841361831845855,0.19841361831845855,30.346459226825765,30.346459226825765,0.5894228403055403
A_FIXED,23,large_launcher,1,1,1.0,1,1.0,0.7861511595488626,0.7861511595488626,25.017080280837554,25.017080280837554,0.2633376871667111
A_FIXED,23,small_launcher,1,1,1.0,0,0.0,0.4630980889074992,0.4630980889074992,7.1353448224134395,7.1353448224134395,0.2973060342672266
A_FIXED,23,ta-ta,1,1,1.0,1,1.0,0.6255778120184899,0.6255778120184899,3.1534904814908216,3.1534904814908216,0.22524932010648727
A_FIXED,23,tank,1,1,1.0,0,0.0,0.17674044756614993,0.17674044756614993,31.892853822561115,31.892853822561115,0.6133241119723292
A_RES_CV,1,condor,9,9,1.0,9,1.0,0.9774912966807173,0.9825251680671698,4.984789453102782,0.7139402092194089,0.004199648289525935
A_RES_CV,1,hangar,4,4,1.0,4,1.0,0.8905095057311451,0.9005305087128198,7.156222221430987,7.288494781330753,0.060487919688120756
A_RES_CV,1,helicopter,17,17,1.0,17,1.0,0.9696304180380015,0.9721554116558742,2.8525744118442784,0.6690420550524584,0.0071704333175671865
A_RES_CV,1,jammer,11,11,1.0,11,1.0,0.9163510667433453,0.9358175680357274,1.9283758905488084,0.9637933277216179,0.030118541491300558
A_RES_CV,1,jet_plane,20,20,1.0,20,1.0,0.9383181118880513,0.9566930850284636,2.466823435842749,1.1031589227847984,0.014328961847849993
A_RES_CV,1,large_launcher,23,23,1.0,23,1.0,0.9337644951344611,0.9637808564350003,3.5553921031342686,1.5090576490859815,0.014626387890716444
A_RES_CV,1,large_tower,17,17,1.0,17,1.0,0.9024054522956678,0.9313137421245543,3.153059314607581,1.9794847587087727,0.03192717352756085
A_RES_CV,1,medium_launcher,8,8,1.0,8,1.0,0.8531395491542144,0.8902789718462969,4.088492509029858,2.6013115604612436,0.08558534995728011
A_RES_CV,1,medium_plane,3,3,1.0,3,1.0,0.843318579186052,0.8043199566327535,3.4545646084144312,4.647517125074371,0.0948472882668239
A_RES_CV,1,small_launcher,23,23,1.0,23,1.0,0.92026088487314,0.9244578016369445,0.7681221581851877,0.7029844157986798,0.031197377635080705
A_RES_CV,1,small_plane,7,7,1.0,7,1.0,0.936422531753141,0.9324610312441719,1.2192459754220495,1.1232557008074786,0.02612222560017392
A_RES_CV,1,small_tower,18,18,1.0,18,1.0,0.9285957270789269,0.9439318838301147,2.523893245192812,1.071969680774853,0.01862040226569371
A_RES_CV,1,spacecraft,21,21,1.0,21,1.0,0.9082429209790432,0.9345382682319947,2.3193503377267333,1.2347813243538837,0.02754268469673824
A_RES_CV,1,ta-ta,23,23,1.0,23,1.0,0.8396283609030123,0.8609392565428862,1.3089556427656084,1.011822539402047,0.06054238914079438
A_RES_CV,1,tank,23,23,1.0,23,1.0,0.8958015240341701,0.9442980007901318,2.5398662326879724,1.003051373079479,0.020645088169985944
A_RES_CV,2,condor,8,8,1.0,8,1.0,0.9702959459019069,0.9743991707246358,13.065822846507501,1.5223020291488183,0.008928758759597328
A_RES_CV,2,hangar,3,3,1.0,3,1.0,0.6960002243437566,0.705151536864113,24.61448667957785,23.57545494983934,0.18418324179561985
A_RES_CV,2,helicopter,16,16,1.0,16,1.0,0.949045282009093,0.9568014644426222,3.84209074124847,1.414665885659698,0.014752369689600888
A_RES_CV,2,jammer,10,10,1.0,10,1.0,0.8628508410188547,0.9086016485799646,3.2236332035845736,1.1463959240504185,0.035239723462146696
A_RES_CV,2,jet_plane,19,19,1.0,18,0.9473684210526315,0.8976897021485059,0.9265931583041945,4.905119455705717,2.304612191670198,0.029757942880482093
A_RES_CV,2,large_launcher,22,22,1.0,22,1.0,0.8794244428016945,0.9187749989507235,6.913192176782932,4.006992667921117,0.036962840037984786
A_RES_CV,2,large_tower,16,16,1.0,15,0.9375,0.8362676123596333,0.868888013396736,6.356383439129053,3.751743127422275,0.06203248200521165
A_RES_CV,2,medium_launcher,7,7,1.0,6,0.8571428571428571,0.7087590491682452,0.6712306476637542,9.480013196435845,6.191081970847423,0.34103569906037373
A_RES_CV,2,medium_plane,2,2,1.0,2,1.0,0.6183109051038744,0.6183109051038744,7.326843899591926,7.326843899591926,0.1495274265222842
A_RES_CV,2,small_launcher,22,22,1.0,22,1.0,0.8656877415320725,0.8747510140618349,1.3831372964778963,1.262272079680708,0.06010819427050991
A_RES_CV,2,small_plane,6,6,1.0,6,1.0,0.9020618343447958,0.8865511835315405,1.6235839080998364,1.7751612825372798,0.04091823779239834
A_RES_CV,2,small_tower,17,17,1.0,17,1.0,0.9051819010549123,0.9128016916582865,2.6660875950480287,1.500077669366439,0.026317152094148054
A_RES_CV,2,spacecraft,20,20,1.0,20,1.0,0.8600344548650005,0.88587267258266,3.284030601668109,2.2868027187303412,0.04954697025469368
A_RES_CV,2,ta-ta,22,22,1.0,21,0.9545454545454546,0.7495986513584166,0.7994213828816016,2.110887642359682,1.630259888879525,0.09092572492223863
A_RES_CV,2,tank,22,22,1.0,20,0.9090909090909091,0.8203530316785664,0.865376136723212,5.0034116622847,2.8383116491388343,0.060389609556145404
A_RES_CV,3,condor,7,7,1.0,7,1.0,0.9515764522971005,0.9578802241828501,15.340859257727718,2.1573083745593435,0.01261583844771546
A_RES_CV,3,hangar,2,2,1.0,1,0.5,0.4996758620479551,0.4996758620479551,52.18378973456561,52.18378973456561,0.4029097382284852
A_RES_CV,3,helicopter,15,15,1.0,15,1.0,0.928681924781445,0.9384904695307372,3.964058123876122,1.9244637177856216,0.01886729135083943
A_RES_CV,3,jammer,9,9,1.0,9,1.0,0.8066650428779646,0.8856671536540702,4.396192115162307,1.814950635551108,0.054998504107609335
A_RES_CV,3,jet_plane,18,18,1.0,17,0.9444444444444444,0.8593342191972037,0.9023764815766986,7.698351962093572,3.1213306227547966,0.040278768189485246
A_RES_CV,3,large_launcher,21,21,1.0,19,0.9047619047619048,0.8395298331978059,0.8995321627329842,9.927238372280321,5.599016738313085,0.05136712603956959
A_RES_CV,3,large_tower,15,15,1.0,14,0.9333333333333333,0.7625220492476347,0.8086922454067825,10.151125345630087,5.548311464087634,0.08948889458205861
A_RES_CV,3,medium_launcher,6,6,1.0,4,0.6666666666666666,0.6155840448289251,0.635775341161358,15.277828678536174,11.953784907814216,0.4783248334887639
A_RES_CV,3,medium_plane,1,1,1.0,0,0.0,0.48149146576614754,0.48149146576614754,4.6660971119955,4.6660971119955,0.09522647167337754
A_RES_CV,3,small_launcher,21,21,1.0,21,1.0,0.8261635507800963,0.8342938961005114,1.8738963389725038,1.7613879386593703,0.08086803108241244
A_RES_CV,3,small_plane,5,5,1.0,5,1.0,0.8826347203179947,0.8760801552302343,1.8658619003020007,2.2562191636639084,0.05247021310846298
A_RES_CV,3,small_tower,16,16,1.0,16,1.0,0.8799908926432509,0.89324034381206,3.5519349087024303,2.4696967252263935,0.04332776700265227
A_RES_CV,3,spacecraft,19,19,1.0,18,0.9473684210526315,0.8049123082515418,0.8477345025019938,4.732694765061988,3.052090701771181,0.0665948705852634
A_RES_CV,3,ta-ta,21,21,1.0,17,0.8095238095238095,0.6561355941782843,0.7325801856385267,3.3264652091642057,2.753445876164221,0.1449182040086432
