class,origin_frame,target_frame,horizon,method,common_cohort,iou,valid_at_050,prediction_legal,origin_boundary,target_boundary
small_launcher,12,19,7,velocity,True,0.06073153899240856,False,True,0,0
small_launcher,12,20,8,velocity,True,0.0,False,True,0,0
small_launcher,12,21,9,velocity,True,0.0,False,True,0,0
small_launcher,12,22,10,velocity,True,0.0,False,True,0,0
small_launcher,12,23,11,velocity,True,0.0,False,True,0,0
small_launcher,12,24,12,velocity,True,0.0,False,True,0,0
small_launcher,13,14,1,hold,True,0.0,False,True,0,0
small_launcher,13,15,2,hold,True,0.0,False,True,0,0
small_launcher,13,16,3,hold,True,0.0,False,True,0,0
small_launcher,13,17,4,hold,True,0.0,False,True,0,0
small_launcher,13,18,5,hold,True,0.0,False,True,0,0
small_launcher,13,19,6,hold,True,0.0,False,True,0,0
small_launcher,13,20,7,hold,True,0.0,False,True,0,0
small_launcher,13,21,8,hold,True,0.0,False,True,0,0
small_launcher,13,22,9,hold,True,0.0,False,True,0,0
small_launcher,13,23,10,hold,True,0.0,False,True,0,0
small_launcher,13,24,11,hold,True,0.0,False,True,0,0
small_launcher,13,14,1,velocity,True,0.875,True,True,0,0
small_launcher,13,15,2,velocity,True,0.6875,True,True,0,0
small_launcher,13,16,3,velocity,True,0.5341040462427745,True,True,0,0
small_launcher,13,17,4,velocity,True,0.3831967213114754,False,True,0,0
small_launcher,13,18,5,velocity,True,0.2184115523465704,False,True,0,0
small_launcher,13,19,6,velocity,True,0.07102502017756256,False,True,0,0
small_launcher,13,20,7,velocity,True,0.0,False,True,0,0
small_launcher,13,21,8,velocity,True,0.0,False,True,0,0
small_launcher,13,22,9,velocity,True,0.0,False,True,0,0
small_launcher,13,23,10,velocity,True,0.0,False,True,0,0
small_launcher,13,24,11,velocity,True,0.0,False,True,0,0
small_launcher,14,15,1,hold,True,0.0,False,True,0,0
small_launcher,14,16,2,hold,True,0.0,False,True,0,0
small_launcher,14,17,3,hold,True,0.0,False,True,0,0
small_launcher,14,18,4,hold,True,0.0,False,True,0,0
small_launcher,14,19,5,hold,True,0.0,False,True,0,0
small_launcher,14,20,6,hold,True,0.0,False,True,0,0
small_launcher,14,21,7,hold,True,0.0,False,True,0,0
small_launcher,14,22,8,hold,True,0.0,False,True,0,0
small_launcher,14,23,9,hold,True,0.0,False,True,0,0
small_launcher,14,24,10,hold,True,0.0,False,True,0,0
small_launcher,14,15,1,velocity,True,0.8960674157303371,True,True,0,0
small_launcher,14,16,2,velocity,True,0.810368349249659,True,True,0,0
small_launcher,14,17,3,velocity,True,0.6875,True,True,0,0
small_launcher,14,18,4,velocity,True,0.5202702702702703,True,True,0,0
small_launcher,14,19,5,velocity,True,0.36102564102564105,False,True,0,0
small_launcher,14,20,6,velocity,True,0.2184115523465704,False,True,0,0
small_launcher,14,21,7,velocity,True,0.06973058637083994,False,True,0,0
small_launcher,14,22,8,velocity,True,0.0,False,True,0,0
small_launcher,14,23,9,velocity,True,0.0,False,True,0,0
small_launcher,14,24,10,velocity,True,0.0,False,True,0,0
small_launcher,15,16,1,hold,True,0.0,False,True,0,0
small_launcher,15,17,2,hold,True,0.0,False,True,0,0
small_launcher,15,18,3,hold,True,0.0,False,True,0,0
small_launcher,15,19,4,hold,True,0.0,False,True,0,0
small_launcher,15,20,5,hold,True,0.0,False,True,0,0
small_launcher,15,21,6,hold,True,0.0,False,True,0,0
small_launcher,15,22,7,hold,True,0.0,False,True,0,0
small_launcher,15,23,8,hold,True,0.0,False,True,0,0
small_launcher,15,24,9,hold,True,0.0,False,True,0,0
small_launcher,15,16,1,velocity,True,0.9263888888888889,True,True,0,0
small_launcher,15,17,2,velocity,True,0.8090452261306532,True,True,0,0
small_launcher,15,18,3,velocity,True,0.6424581005586593,True,True,0,0
small_launcher,15,19,4,velocity,True,0.4859154929577465,False,True,0,0
small_launcher,15,20,5,velocity,True,0.34328358208955223,False,True,0,0
small_launcher,15,21,6,velocity,True,0.19357306809487376,False,True,0,0
small_launcher,15,22,7,velocity,True,0.062372881355932205,False,True,0,0
small_launcher,15,23,8,velocity,True,0.0,False,True,0,0
small_launcher,15,24,9,velocity,True,0.0,False,True,0,0
small_launcher,16,17,1,hold,True,0.0,False,True,0,0
small_launcher,16,18,2,hold,True,0.0,False,True,0,0
small_launcher,16,19,3,hold,True,0.0,False,True,0,0
small_launcher,16,20,4,hold,True,0.0,False,True,0,0
small_launcher,16,21,5,hold,True,0.0,False,True,0,0
small_launcher,16,22,6,hold,True,0.0,False,True,0,0
small_launcher,16,23,7,hold,True,0.0,False,True,0,0
small_launcher,16,24,8,hold,True,0.0,False,True,0,0
small_launcher,16,17,1,velocity,True,0.9333333333333333,True,True,0,0
small_launcher,16,18,2,velocity,True,0.78125,True,True,0,0
small_launcher,16,19,3,velocity,True,0.6176470588235294,True,True,0,0
small_launcher,16,20,4,velocity,True,0.4473684210526316,False,True,0,0
small_launcher,16,21,5,velocity,True,0.2558139534883721,False,True,0,0
small_launcher,16,22,6,velocity,True,0.08333333333333333,False,True,0,0
small_launcher,16,23,7,velocity,True,0.0,False,True,0,0
small_launcher,16,24,8,velocity,True,0.0,False,True,0,0
small_launcher,17,18,1,hold,True,0.0,False,True,0,0
small_launcher,17,19,2,hold,True,0.0,False,True,0,0
small_launcher,17,20,3,hold,True,0.0,False,True,0,0
small_launcher,17,21,4,hold,True,0.0,False,True,0,0
small_launcher,17,22,5,hold,True,0.0,False,True,0,0
small_launcher,17,23,6,hold,True,0.0,False,True,0,0
small_launcher,17,24,7,hold,True,0.0,False,True,0,0
small_launcher,17,18,1,velocity,True,0.90625,True,True,0,0
small_launcher,17,19,2,velocity,True,0.7941176470588235,True,True,0,0
small_launcher,17,20,3,velocity,True,0.6578947368421053,True,True,0,0
small_launcher,17,21,4,velocity,True,0.4883720930232558,False,True,0,0
small_launcher,17,22,5,velocity,True,0.3333333333333333,False,True,0,0
small_launcher,17,23,6,velocity,True,0.18181818181818182,False,True,0,0
small_launcher,17,24,7,velocity,True,0.04668470906630582,False,True,0,0
small_launcher,18,19,1,hold,True,0.0,False,True,0,0
small_launcher,18,20,2,hold,True,0.0,False,True,0,0
small_launcher,18,21,3,hold,True,0.0,False,True,0,0
small_launcher,18,22,4,hold,True,0.0,False,True,0,0
small_launcher,18,23,5,hold,True,0.0,False,True,0,0
small_launcher,18,24,6,hold,True,0.0,False,True,0,0
small_launcher,18,19,1,velocity,True,0.9666666666666667,True,True,0,0
small_launcher,18,20,2,velocity,True,0.875,True,True,0,0
small_launcher,18,21,3,velocity,True,0.7142857142857143,True,True,0,0
small_launcher,18,22,4,velocity,True,0.5526315789473685,True,True,0,0
small_launcher,18,23,5,velocity,True,0.37209302325581395,False,True,0,0
small_launcher,18,24,6,velocity,True,0.19896193771626297,False,True,0,0
small_launcher,19,20,1,hold,True,0.0,False,True,0,0
small_launcher,19,21,2,hold,True,0.0,False,True,0,0
small_launcher,19,22,3,hold,True,0.0,False,True,0,0
small_launcher,19,23,4,hold,True,0.0,False,True,0,0
small_launcher,19,24,5,hold,True,0.0,False,True,0,0
small_launcher,19,20,1,velocity,True,0.9333333333333333,True,True,0,0
small_launcher,19,21,2,velocity,True,0.78125,True,True,0,0
small_launcher,19,22,3,velocity,True,0.6176470588235294,True,True,0,0
small_launcher,19,23,4,velocity,True,0.42105263157894735,False,True,0,0
small_launcher,19,24,5,velocity,True,0.22593320235756384,False,True,0,0
small_launcher,20,21,1,hold,True,0.0,False,True,0,0
small_launcher,20,22,2,hold,True,0.0,False,True,0,0
small_launcher,20,23,3,hold,True,0.0,False,True,0,0
small_launcher,20,24,4,hold,True,0.0,False,True,0,0
small_launcher,20,21,1,velocity,True,0.90625,True,True,0,0
small_launcher,20,22,2,velocity,True,0.7941176470588235,True,True,0,0
small_launcher,20,23,3,velocity,True,0.631578947368421,True,True,0,0
small_launcher,20,24,4,velocity,True,0.4518664047151277,False,True,0,0
small_launcher,21,22,1,hold,True,0.0,False,True,0,0
small_launcher,21,23,2,hold,True,0.0,False,True,0,0
small_launcher,21,24,3,hold,True,0.0,False,True,0,0
small_launcher,21,22,1,velocity,True,0.9666666666666667,True,True,0,0
small_launcher,21,23,2,velocity,True,0.84375,True,True,0,0
small_launcher,21,24,3,velocity,True,0.6618705035971223,True,True,0,0
small_launcher,22,23,1,hold,True,0.0,False,True,0,0
small_launcher,22,24,2,hold,True,0.0,False,True,0,0
small_launcher,22,23,1,velocity,True,0.9,True,True,0,0
small_launcher,22,24,2,velocity,True,0.7215686274509804,True,True,0,0
small_launcher,23,24,1,hold,True,0.0,False,True,0,0
small_launcher,23,24,1,velocity,True,0.8956884561891516,True,True,0,0
small_plane,0,1,1,hold,False,0.0,False,True,0,0
small_plane,0,2,2,hold,False,0.0,False,True,0,0
small_plane,0,3,3,hold,False,0.0,False,True,0,0
small_plane,0,4,4,hold,False,0.0,False,True,0,0
small_plane,0,5,5,hold,False,0.0,False,True,0,0
small_plane,0,6,6,hold,False,0.0,False,True,0,0
small_plane,0,7,7,hold,False,0.0,False,True,0,0
small_plane,0,8,8,hold,False,0.0,False,True,0,0
small_plane,1,2,1,hold,True,0.0,False,True,0,0
small_plane,1,3,2,hold,True,0.0,False,True,0,0
small_plane,1,4,3,hold,True,0.0,False,True,0,0
small_plane,1,5,4,hold,True,0.0,False,True,0,0
small_plane,1,6,5,hold,True,0.0,False,True,0,0
small_plane,1,7,6,hold,True,0.0,False,True,0,0
small_plane,1,8,7,hold,True,0.0,False,True,0,0
small_plane,1,2,1,velocity,True,0.9411764705882353,True,True,0,0
small_plane,1,3,2,velocity,True,0.8327571305099395,True,True,0,0
small_plane,1,4,3,velocity,True,0.7280064568200162,True,True,0,0
small_plane,1,5,4,velocity,True,0.6112560566530004,True,True,0,0
small_plane,1,6,5,velocity,True,0.4828398384925976,False,True,0,0
small_plane,1,7,6,velocity,True,0.3600847970926711,False,True,0,0
small_plane,1,8,7,velocity,True,0.23126510878323933,False,True,0,0
small_plane,2,3,1,hold,True,0.0,False,True,0,0
small_plane,2,4,2,hold,True,0.0,False,True,0,0
small_plane,2,5,3,hold,True,0.0,False,True,0,0
small_plane,2,6,4,hold,True,0.0,False,True,0,0
small_plane,2,7,5,hold,True,0.0,False,True,0,0
small_plane,2,8,6,hold,True,0.0,False,True,0,0
small_plane,2,3,1,velocity,True,0.9344186046511628,True,True,0,0
small_plane,2,4,2,velocity,True,0.8633512544802867,True,True,0,0
small_plane,2,5,3,velocity,True,0.7660297239915075,True,True,0,0
small_plane,2,6,4,velocity,True,0.6401249024199844,True,True,0,0
small_plane,2,7,5,velocity,True,0.5106761565836299,True,True,0,0
small_plane,2,8,6,velocity,True,0.3645601778342331,False,True,0,0
small_plane,3,4,1,hold,True,0.0,False,True,0,0
small_plane,3,5,2,hold,True,0.0,False,True,0,0
small_plane,3,6,3,hold,True,0.0,False,True,0,0
small_plane,3,7,4,hold,True,0.0,False,True,0,0
small_plane,3,8,5,hold,True,0.0,False,True,0,0
small_plane,3,4,1,velocity,True,0.9011976047904192,True,True,0,0
small_plane,3,5,2,velocity,True,0.7854644383987563,True,True,0,0
small_plane,3,6,3,velocity,True,0.6528640441683919,True,True,0,0
small_plane,3,7,4,velocity,True,0.5259938837920489,True,True,0,0
small_plane,3,8,5,velocity,True,0.4035608308605341,False,True,0,0
small_plane,4,5,1,hold,True,0.0,False,True,0,0
small_plane,4,6,2,hold,True,0.0,False,True,0,0
small_plane,4,7,3,hold,True,0.0,False,True,0,0
small_plane,4,8,4,hold,True,0.0,False,True,0,0
small_plane,4,5,1,velocity,True,0.9607843137254902,True,True,0,0
small_plane,4,6,2,velocity,True,0.8703703703703703,True,True,0,0
small_plane,4,7,3,velocity,True,0.7586206896551724,True,True,0,0
small_plane,4,8,4,velocity,True,0.607388627308946,True,True,0,0
small_plane,5,6,1,hold,True,0.0,False,True,0,0
small_plane,5,7,2,hold,True,0.0,False,True,0,0
small_plane,5,8,3,hold,True,0.0,False,True,0,0
small_plane,5,6,1,velocity,True,0.9423076923076923,True,True,0,0
small_plane,5,7,2,velocity,True,0.8545454545454545,True,True,0,0
small_plane,5,8,3,velocity,True,0.7141753572808034,True,True,0,0
small_plane,6,7,1,hold,True,0.0,False,True,0,0
small_plane,6,8,2,hold,True,0.0,False,True,0,0
small_plane,6,7,1,velocity,True,0.9622641509433962,True,True,0,0
small_plane,6,8,2,velocity,True,0.8565040650406504,True,True,0,0
small_plane,7,8,1,hold,True,0.0,False,True,0,0
small_plane,7,8,1,velocity,True,0.9237573715248526,True,True,0,0
small_tower,0,1,1,hold,False,0.0,False,True,0,0
small_tower,0,2,2,hold,False,0.0,False,True,0,0
small_tower,0,3,3,hold,False,0.0,False,True,0,0
small_tower,0,4,4,hold,False,0.0,False,True,0,0
small_tower,0,5,5,hold,False,0.0,False,True,0,0
small_tower,0,6,6,hold,False,0.0,False,True,0,0
small_tower,0,7,7,hold,False,0.0,False,True,0,0
small_tower,0,8,8,hold,False,0.0,False,True,0,0
small_tower,0,9,9,hold,False,0.0,False,True,0,0
small_tower,0,10,10,hold,False,0.0,False,True,0,0
small_tower,0,11,11,hold,False,0.0,False,True,0,0
small_tower,0,12,12,hold,False,0.0,False,True,0,0
small_tower,0,13,13,hold,False,0.0,False,True,0,0
small_tower,0,14,14,hold,False,0.0,False,True,0,0
small_tower,0,15,15,hold,False,0.0,False,True,0,0
small_tower,0,16,16,hold,False,0.0,False,True,0,0
small_tower,0,17,17,hold,False,0.0,False,True,0,0
small_tower,0,18,18,hold,False,0.0,False,True,0,0
small_tower,0,19,19,hold,False,0.0,False,True,0,1
small_tower,1,2,1,hold,True,0.0,False,True,0,0
small_tower,1,3,2,hold,True,0.0,False,True,0,0
small_tower,1,4,3,hold,True,0.0,False,True,0,0
small_tower,1,5,4,hold,True,0.0,False,True,0,0
small_tower,1,6,5,hold,True,0.0,False,True,0,0
small_tower,1,7,6,hold,True,0.0,False,True,0,0
small_tower,1,8,7,hold,True,0.0,False,True,0,0
small_tower,1,9,8,hold,True,0.0,False,True,0,0
small_tower,1,10,9,hold,True,0.0,False,True,0,0
small_tower,1,11,10,hold,True,0.0,False,True,0,0
small_tower,1,12,11,hold,True,0.0,False,True,0,0
small_tower,1,13,12,hold,True,0.0,False,True,0,0
small_tower,1,14,13,hold,True,0.0,False,True,0,0
small_tower,1,15,14,hold,True,0.0,False,True,0,0
small_tower,1,16,15,hold,True,0.0,False,True,0,0
small_tower,1,17,16,hold,True,0.0,False,True,0,0
small_tower,1,18,17,hold,True,0.0,False,True,0,0
small_tower,1,19,18,hold,True,0.0,False,True,0,1
small_tower,1,2,1,velocity,True,0.9499105545617174,True,True,0,0
small_tower,1,3,2,velocity,True,0.8877551020408163,True,True,0,0
small_tower,1,4,3,velocity,True,0.792,True,True,0,0
small_tower,1,5,4,velocity,True,0.6833746898263028,True,True,0,0
small_tower,1,6,5,velocity,True,0.572775350655323,True,True,0,0
small_tower,1,7,6,velocity,True,0.4593109279222152,False,True,0,0
small_tower,1,8,7,velocity,True,0.3589396284829721,False,True,0,0
small_tower,1,9,8,velocity,True,0.24722662440570523,False,True,0,0
small_tower,1,10,9,velocity,True,0.1589958158995816,False,True,0,0
small_tower,1,11,10,velocity,True,0.06805040770941438,False,True,0,0
small_tower,1,12,11,velocity,True,0.0,False,True,0,0
small_tower,1,13,12,velocity,True,0.0,False,True,0,0
small_tower,1,14,13,velocity,True,0.0,False,True,0,0
small_tower,1,15,14,velocity,True,0.0,False,True,0,0
small_tower,1,16,15,velocity,True,0.0,False,True,0,0
small_tower,1,17,16,velocity,True,0.0,False,True,0,0
small_tower,1,18,17,velocity,True,0.0,False,True,0,0
small_tower,1,19,18,velocity,True,0.0,False,True,0,1
small_tower,2,3,1,hold,True,0.0,False,True,0,0
small_tower,2,4,2,hold,True,0.0,False,True,0,0
small_tower,2,5,3,hold,True,0.0,False,True,0,0
small_tower,2,6,4,hold,True,0.0,False,True,0,0
small_tower,2,7,5,hold,True,0.0,False,True,0,0
small_tower,2,8,6,hold,True,0.0,False,True,0,0
small_tower,2,9,7,hold,True,0.0,False,True,0,0
small_tower,2,10,8,hold,True,0.0,False,True,0,0
small_tower,2,11,9,hold,True,0.0,False,True,0,0
small_tower,2,12,10,hold,True,0.0,False,True,0,0
small_tower,2,13,11,hold,True,0.0,False,True,0,0
small_tower,2,14,12,hold,True,0.0,False,True,0,0
small_tower,2,15,13,hold,True,0.0,False,True,0,0
small_tower,2,16,14,hold,True,0.0,False,True,0,0
small_tower,2,17,15,hold,True,0.0,False,True,0,0
small_tower,2,18,16,hold,True,0.0,False,True,0,0
small_tower,2,19,17,hold,True,0.0,False,True,0,1
small_tower,2,3,1,velocity,True,0.9818181818181818,True,True,0,0
small_tower,2,4,2,velocity,True,0.9190140845070423,True,True,0,0
small_tower,2,5,3,velocity,True,0.8310016787912703,True,True,0,0
small_tower,2,6,4,velocity,True,0.7283298097251586,True,True,0,0
small_tower,2,7,5,velocity,True,0.614606464347397,True,True,0,0
small_tower,2,8,6,velocity,True,0.5085675119945168,True,True,0,0
small_tower,2,9,7,velocity,True,0.38051432155550907,False,True,0,0
small_tower,2,10,8,velocity,True,0.2796772954283519,False,True,0,0
small_tower,2,11,9,velocity,True,0.17196095829636202,False,True,0,0
small_tower,2,12,10,velocity,True,0.07399645332903435,False,True,0,0
small_tower,2,13,11,velocity,True,0.0,False,True,0,0
small_tower,2,14,12,velocity,True,0.0,False,True,0,0
small_tower,2,15,13,velocity,True,0.0,False,True,0,0
small_tower,2,16,14,velocity,True,0.0,False,True,0,0
small_tower,2,17,15,velocity,True,0.0,False,True,0,0
small_tower,2,18,16,velocity,True,0.0,False,True,0,0
small_tower,2,19,17,velocity,True,0.0,False,True,0,1
small_tower,3,4,1,hold,True,0.0,False,True,0,0
small_tower,3,5,2,hold,True,0.0,False,True,0,0
small_tower,3,6,3,hold,True,0.0,False,True,0,0
small_tower,3,7,4,hold,True,0.0,False,True,0,0
small_tower,3,8,5,hold,True,0.0,False,True,0,0
small_tower,3,9,6,hold,True,0.0,False,True,0,0
small_tower,3,10,7,hold,True,0.0,False,True,0,0
small_tower,3,11,8,hold,True,0.0,False,True,0,0
small_tower,3,12,9,hold,True,0.0,False,True,0,0
small_tower,3,13,10,hold,True,0.0,False,True,0,0
small_tower,3,14,11,hold,True,0.0,False,True,0,0
small_tower,3,15,12,hold,True,0.0,False,True,0,0
small_tower,3,16,13,hold,True,0.0,False,True,0,0
small_tower,3,17,14,hold,True,0.0,False,True,0,0
small_tower,3,18,15,hold,True,0.0,False,True,0,0
small_tower,3,19,16,hold,True,0.0,False,True,0,1
small_tower,3,4,1,velocity,True,0.9193083573487032,True,True,0,0
small_tower,3,5,2,velocity,True,0.845225027442371,True,True,0,0
small_tower,3,6,3,velocity,True,0.7295918367346939,True,True,0,0
small_tower,3,7,4,velocity,True,0.6248812915479582,True,True,0,0
small_tower,3,8,5,velocity,True,0.5239658568614577,True,True,0,0
small_tower,3,9,6,velocity,True,0.3967780429594272,False,True,0,0
small_tower,3,10,7,velocity,True,0.2943095324392896,False,True,0,0
small_tower,3,11,8,velocity,True,0.18238993710691823,False,True,0,0
small_tower,3,12,9,velocity,True,0.07888872381518348,False,True,0,0
small_tower,3,13,10,velocity,True,0.0,False,True,0,0
small_tower,3,14,11,velocity,True,0.0,False,True,0,0
small_tower,3,15,12,velocity,True,0.0,False,True,0,0
small_tower,3,16,13,velocity,True,0.0,False,True,0,0
small_tower,3,17,14,velocity,True,0.0,False,True,0,0
small_tower,3,18,15,velocity,True,0.0,False,True,0,0
small_tower,3,19,16,velocity,True,0.0,False,True,0,1
small_tower,4,5,1,hold,True,0.0,False,True,0,0
small_tower,4,6,2,hold,True,0.0,False,True,0,0
small_tower,4,7,3,hold,True,0.0,False,True,0,0
small_tower,4,8,4,hold,True,0.0,False,True,0,0
small_tower,4,9,5,hold,True,0.0,False,True,0,0
small_tower,4,10,6,hold,True,0.0,False,True,0,0
small_tower,4,11,7,hold,True,0.0,False,True,0,0
small_tower,4,12,8,hold,True,0.0,False,True,0,0
small_tower,4,13,9,hold,True,0.0,False,True,0,0
small_tower,4,14,10,hold,True,0.0,False,True,0,0
small_tower,4,15,11,hold,True,0.0,False,True,0,0
small_tower,4,16,12,hold,True,0.0,False,True,0,0
small_tower,4,17,13,hold,True,0.0,False,True,0,0
small_tower,4,18,14,hold,True,0.0,False,True,0,0
small_tower,4,19,15,hold,True,0.0,False,True,0,1
small_tower,4,5,1,velocity,True,0.9660613277761239,True,True,0,0
small_tower,4,6,2,velocity,True,0.903114186851211,True,True,0,0
small_tower,4,7,3,velocity,True,0.8172812328013208,True,True,0,0
small_tower,4,8,4,velocity,True,0.7284046692607004,True,True,0,0
small_tower,4,9,5,velocity,True,0.5970757430488974,True,True,0,0
small_tower,4,10,6,velocity,True,0.4951067615658363,False,True,0,0
small_tower,4,11,7,velocity,True,0.37572254335260113,False,True,0,0
