backend,budget,image,sample_stride,state_reset,proposals_before_budget,proposals_after_budget,proposal_score_p10,proposal_score_p50,proposal_score_p90,recognition_crops,rejected_as_background,rejection_fraction,observations,top_class_distribution,top_posterior_p50,top_posterior_p90,objectness_p50,proposal_ms,recognition_ms,discovery_recognition_ms
v3_standard,16,00030.png,5,True,74,16,0.011670991778373718,0.024007871747016907,0.13450954258441927,16,0,0.0,16,"{""jammer"": 8, ""large_launcher"": 1, ""small_launcher"": 1, ""spacecraft"": 3, ""ta-ta"": 3}",0.26747350000000003,0.312274,0.9710055,178.5941999987699,228.1648999924073,406.7590999911772
v3_standard,16,00035.png,5,True,65,16,0.011242330074310303,0.020084738731384277,0.21283218264579776,16,0,0.0,16,"{""jammer"": 5, ""large_launcher"": 2, ""large_tower"": 1, ""small_launcher"": 2, ""small_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 2, ""tank"": 1}",0.261497,0.3134615,0.971811,165.85170000325888,182.11019999580458,347.96189999906346
v3_standard,16,00040.png,5,True,67,16,0.010684382915496827,0.01974758505821228,0.15147941708564758,16,1,0.0625,15,"{""condor"": 1, ""jammer"": 5, ""large_launcher"": 2, ""small_launcher"": 2, ""small_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 2, ""tank"": 1}",0.259351,0.3445455,0.9664305,164.5938000001479,170.93079999904148,335.5245999991894
v3_standard,16,00045.png,5,True,52,16,0.010573089122772217,0.024504244327545166,0.14343164563179014,16,1,0.0625,15,"{""hangar"": 1, ""jammer"": 3, ""small_launcher"": 1, ""small_tower"": 1, ""spacecraft"": 3, ""ta-ta"": 5, ""tank"": 2}",0.27405250000000003,0.370139,0.955794,160.93299999192823,210.99110000068322,371.92409999261145
v3_standard,16,00050.png,5,True,57,16,0.011218070983886719,0.024522066116333008,0.086053067445755,16,2,0.125,14,"{""helicopter"": 1, ""jammer"": 5, ""jet_plane"": 1, ""large_launcher"": 1, ""small_tower"": 1, ""spacecraft"": 3, ""ta-ta"": 2, ""tank"": 2}",0.268148,0.3431025,0.8962330000000001,160.55499999492895,166.30259998783004,326.857599982759
v3_standard,16,00055.png,5,True,54,16,0.012475848197937012,0.024301394820213318,0.13261563479900368,16,2,0.125,14,"{""jammer"": 5, ""jet_plane"": 2, ""large_tower"": 1, ""small_launcher"": 3, ""spacecraft"": 1, ""ta-ta"": 3, ""tank"": 1}",0.2521235,0.4419835,0.9675985,166.7897000006633,189.6544999908656,356.4441999915289
v3_standard,16,00060.png,5,True,69,16,0.011858665943145752,0.0209200382232666,0.16273914575576795,16,1,0.0625,15,"{""jammer"": 10, ""jet_plane"": 1, ""spacecraft"": 4, ""tank"": 1}",0.2469715,0.29735900000000004,0.940375,177.84089999622665,194.37240000115708,372.21329999738373
v3_standard,16,00065.png,5,True,62,16,0.011508455872535706,0.02465580403804779,0.12687184512615204,16,3,0.1875,13,"{""jammer"": 4, ""jet_plane"": 2, ""large_launcher"": 1, ""medium_plane"": 1, ""small_launcher"": 1, ""spacecraft"": 3, ""ta-ta"": 2, ""tank"": 2}",0.2442145,0.4747375,0.930841,160.66110000247136,160.19180000876077,320.8529000112321
v3_standard,16,00070.png,5,True,71,16,0.010978460311889648,0.022230207920074463,0.0703820288181305,16,2,0.125,14,"{""jammer"": 4, ""jet_plane"": 2, ""large_launcher"": 1, ""large_tower"": 1, ""medium_plane"": 1, ""small_launcher"": 1, ""small_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 3, ""tank"": 1}",0.249272,0.390354,0.954723,183.61809999623802,208.16009999543894,391.77819999167696
v3_standard,16,00075.png,5,True,79,16,0.010934281349182128,0.024456053972244263,0.08776459693908695,16,3,0.1875,13,"{""hangar"": 1, ""jammer"": 4, ""jet_plane"": 3, ""large_launcher"": 1, ""medium_plane"": 2, ""spacecraft"": 2, ""ta-ta"": 2, ""tank"": 1}",0.246859,0.325694,0.9108510000000001,177.54069999500643,203.55359998939093,381.09429998439737
v3_standard,16,00080.png,5,True,69,16,0.01220998764038086,0.021719515323638916,0.10720725059509278,16,1,0.0625,15,"{""condor"": 1, ""hangar"": 1, ""jammer"": 3, ""jet_plane"": 1, ""large_launcher"": 1, ""medium_plane"": 3, ""small_launcher"": 2, ""small_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 2}",0.1943315,0.34177650000000004,0.8778619999999999,174.34909999428783,210.67970000149217,385.02879999578
v3_standard,16,00085.png,5,True,63,16,0.011595624685287475,0.021939188241958618,0.08193379640579229,16,0,0.0,16,"{""condor"": 1, ""jammer"": 4, ""jet_plane"": 4, ""large_tower"": 1, ""medium_plane"": 2, ""spacecraft"": 2, ""ta-ta"": 2}",0.2370005,0.43631600000000004,0.938323,175.7794000004651,188.60739999217913,364.3867999926442
v3_standard,16,00090.png,5,True,60,16,0.013277316093444824,0.019790127873420715,0.06176932156085969,16,3,0.1875,13,"{""hangar"": 1, ""jammer"": 4, ""jet_plane"": 2, ""large_tower"": 3, ""medium_plane"": 3, ""spacecraft"": 2, ""ta-ta"": 1}",0.2729455,0.42833699999999997,0.821072,166.2642000010237,159.3233000021428,325.5875000031665
v3_standard,16,00095.png,5,True,44,16,0.01255146861076355,0.016080692410469055,0.07259723544120789,16,4,0.25,12,"{""condor"": 3, ""jammer"": 3, ""jet_plane"": 1, ""large_launcher"": 2, ""medium_launcher"": 1, ""small_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 4}",0.176178,0.425292,0.9397535,170.50670000026003,216.79710000171326,387.3038000019733
v3_standard,16,00100.png,5,True,47,16,0.012249612808227539,0.02148371934890747,0.10899283885955809,16,2,0.125,14,"{""condor"": 3, ""hangar"": 1, ""helicopter"": 3, ""jammer"": 3, ""large_tower"": 1, ""small_launcher"": 1, ""ta-ta"": 4}",0.216526,0.37075400000000003,0.9602485000000001,174.1593000042485,192.94819999777246,367.10750000202097
v3_standard,16,00105.png,5,True,49,16,0.01167370080947876,0.025914371013641357,0.11379934549331668,16,1,0.0625,15,"{""jammer"": 6, ""jet_plane"": 2, ""large_launcher"": 1, ""medium_launcher"": 1, ""small_launcher"": 2, ""spacecraft"": 1, ""ta-ta"": 3}",0.26709700000000003,0.368672,0.9202885000000001,157.9669000057038,184.15749999985565,342.12440000555944
v3_standard,16,00110.png,5,True,40,16,0.012108471989631654,0.019513800740242004,0.0921438902616501,16,5,0.3125,11,"{""condor"": 1, ""hangar"": 1, ""helicopter"": 1, ""jammer"": 2, ""jet_plane"": 2, ""large_tower"": 1, ""medium_launcher"": 2, ""small_launcher"": 1, ""small_tower"": 1, ""ta-ta"": 3, ""tank"": 1}",0.2753765,0.346093,0.8061864999999999,187.36840000201482,195.65619999775663,383.02459999977145
v3_standard,16,00115.png,5,True,44,16,0.011956402659416198,0.022537410259246826,0.04781594276428225,16,2,0.125,14,"{""hangar"": 1, ""jammer"": 7, ""jet_plane"": 1, ""large_launcher"": 2, ""small_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 2, ""tank"": 1}",0.2628565,0.3775815,0.896995,164.84900000796188,163.96469999745023,328.8137000054121
v3_standard,16,00120.png,5,True,29,16,0.010920637845993042,0.01750132441520691,0.09137494564056396,16,7,0.4375,9,"{""jammer"": 5, ""jet_plane"": 1, ""large_launcher"": 3, ""large_tower"": 1, ""medium_launcher"": 1, ""medium_plane"": 3, ""ta-ta"": 1, ""tank"": 1}",0.1892935,0.279108,0.6132095,161.88600000168663,163.95110001030844,325.83710001199506
v3_standard,16,00125.png,5,True,38,16,0.011117112636566163,0.019952520728111267,0.0541801422834397,16,11,0.6875,5,"{""hangar"": 2, ""jammer"": 1, ""jet_plane"": 1, ""large_launcher"": 2, ""medium_launcher"": 1, ""small_launcher"": 1, ""small_plane"": 1, ""small_tower"": 1, ""spacecraft"": 3, ""ta-ta"": 2, ""tank"": 1}",0.164665,0.28136799999999995,0.10040450000000001,167.06449999765027,215.1832999952603,382.2477999929106
v3_standard,16,00130.png,5,True,48,16,0.010571053624153138,0.014919906854629517,0.05344345569610597,16,7,0.4375,9,"{""condor"": 1, ""hangar"": 3, ""jammer"": 2, ""jet_plane"": 3, ""large_launcher"": 1, ""medium_plane"": 3, ""small_launcher"": 1, ""ta-ta"": 1, ""tank"": 1}",0.187764,0.28577600000000003,0.5944255,172.87599999690428,238.5680000006687,411.443999997573
v3_standard,16,00135.png,5,True,48,16,0.010612213611602783,0.01674284040927887,0.058165162801742595,16,7,0.4375,9,"{""hangar"": 2, ""jammer"": 7, ""jet_plane"": 1, ""large_tower"": 1, ""medium_plane"": 2, ""small_tower"": 2, ""ta-ta"": 1}",0.1682705,0.325763,0.622426,170.05780000181403,179.52219999278896,349.579999994603
v3_standard,16,00140.png,5,True,55,16,0.011603707075119018,0.021897166967391968,0.10911120772361765,16,5,0.3125,11,"{""hangar"": 1, ""jammer"": 6, ""large_launcher"": 1, ""medium_plane"": 5, ""small_tower"": 1, ""ta-ta"": 1, ""tank"": 1}",0.2580605,0.4606,0.744687,181.48400000063702,211.22870000544935,392.7127000060864
v3_standard,16,00145.png,5,True,65,16,0.011117029190063476,0.018259376287460327,0.06341742873191834,16,6,0.375,10,"{""hangar"": 1, ""jammer"": 7, ""medium_launcher"": 1, ""medium_plane"": 2, ""small_tower"": 1, ""tank"": 4}",0.24522899999999997,0.427354,0.762081,167.6898000005167,206.07770000060555,373.76750000112224
v3_standard,16,00150.png,5,True,54,16,0.010981976985931396,0.01859000325202942,0.07564507126808172,16,8,0.5,8,"{""hangar"": 3, ""jammer"": 5, ""jet_plane"": 1, ""medium_launcher"": 1, ""medium_plane"": 3, ""small_launcher"": 1, ""spacecraft"": 1, ""tank"": 1}",0.25338950000000005,0.395036,0.4506745,162.0651999983238,182.15490000147838,344.2200999998022
v3_standard,16,00155.png,5,True,36,16,0.011433586478233337,0.017774254083633423,0.06875662505626678,16,6,0.375,10,"{""jammer"": 9, ""medium_launcher"": 1, ""medium_plane"": 1, ""small_launcher"": 1, ""small_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 2}",0.23596050000000002,0.33884099999999995,0.7643815,171.27429999527521,182.6446000050055,353.9189000002807
v3_standard,16,00160.png,5,True,44,16,0.010950523614883422,0.01593339443206787,0.05816125273704529,16,3,0.1875,13,"{""jammer"": 8, ""jet_plane"": 1, ""large_launcher"": 1, ""medium_launcher"": 1, ""small_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 1, ""tank"": 1}",0.20643450000000002,0.2798545,0.7357925000000001,174.86929999722634,184.52029999752995,359.3895999947563
v3_standard,16,00165.png,5,True,37,16,0.010667264461517334,0.016150832176208496,0.04069701433181762,16,9,0.5625,7,"{""hangar"": 4, ""jammer"": 5, ""large_tower"": 1, ""medium_launcher"": 1, ""medium_plane"": 1, ""small_launcher"": 1, ""small_tower"": 1, ""ta-ta"": 2}",0.196291,0.329836,0.37135850000000004,178.93629999889527,202.30550000269432,381.2418000015896
v3_standard,16,00170.png,5,True,47,16,0.011254143714904786,0.017453134059906006,0.052697896957397454,16,7,0.4375,9,"{""condor"": 1, ""hangar"": 1, ""jammer"": 7, ""large_launcher"": 1, ""medium_plane"": 2, ""spacecraft"": 1, ""ta-ta"": 2, ""tank"": 1}",0.218815,0.3054505,0.5951315,158.34429999813437,192.8100000077393,351.15430000587367
v3_standard,16,00175.png,5,True,44,16,0.01119498312473297,0.019685059785842896,0.05881701111793522,16,7,0.4375,9,"{""jammer"": 5, ""large_launcher"": 4, ""medium_launcher"": 1, ""medium_plane"": 2, ""small_tower"": 1, ""ta-ta"": 3}",0.21394449999999998,0.291326,0.6313340000000001,158.79560000030324,159.2491999908816,318.04479999118485
v3_standard,16,00180.png,5,True,45,16,0.011149483919143676,0.022645622491836548,0.11113400459289553,16,3,0.1875,13,"{""jammer"": 4, ""large_launcher"": 3, ""medium_launcher"": 1, ""medium_plane"": 4, ""ta-ta"": 3, ""tank"": 1}",0.2497805,0.35260749999999996,0.7619739999999999,164.44790000969078,185.80030000885017,350.24820001854096
v3_standard,16,00185.png,5,True,40,16,0.011811819672584534,0.016308754682540894,0.057869428396225,16,5,0.3125,11,"{""condor"": 1, ""hangar"": 2, ""jammer"": 5, ""jet_plane"": 2, ""large_launcher"": 1, ""ta-ta"": 3, ""tank"": 2}",0.2521865,0.430605,0.8742375,174.0799999970477,176.07780000253115,350.15779999957886
v3_standard,16,00190.png,5,True,33,16,0.011501526832580567,0.019301027059555054,0.10148704648017885,16,4,0.25,12,"{""condor"": 1, ""jammer"": 7, ""jet_plane"": 2, ""large_launcher"": 1, ""large_tower"": 1, ""medium_plane"": 1, ""small_tower"": 1, ""ta-ta"": 2}",0.27743300000000004,0.448281,0.7667809999999999,155.39719999651425,188.5859000030905,343.98309999960475
v3_standard,16,00195.png,5,True,37,16,0.011458677053451539,0.0157015323638916,0.06761263012886044,16,4,0.25,12,"{""jammer"": 10, ""jet_plane"": 2, ""medium_plane"": 1, ""ta-ta"": 3}",0.2474815,0.433649,0.9287665,174.19150000205263,208.36099999723956,382.5524999992922
v3_standard,16,00200.png,5,True,36,16,0.011421501636505127,0.02418103814125061,0.08894708752632141,16,4,0.25,12,"{""condor"": 1, ""hangar"": 1, ""jammer"": 2, ""medium_plane"": 5, ""small_tower"": 3, ""spacecraft"": 1, ""ta-ta"": 3}",0.23775249999999998,0.37465800000000005,0.788333,159.73260000464506,164.82999999425374,324.5625999988988
v3_standard,16,00205.png,5,True,36,16,0.011154219508171082,0.01711679995059967,0.1225816160440445,16,5,0.3125,11,"{""jammer"": 3, ""medium_plane"": 4, ""small_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 5, ""tank"": 1}",0.262454,0.4973805,0.840639,176.14440000033937,209.14179999090265,385.28619999124203
v3_standard,16,00210.png,5,True,38,16,0.011255958676338195,0.020368725061416626,0.08338252007961276,16,1,0.0625,15,"{""condor"": 2, ""jammer"": 5, ""jet_plane"": 2, ""medium_plane"": 1, ""spacecraft"": 1, ""ta-ta"": 5}",0.2465125,0.3966995,0.867186,176.57640000106767,210.6439000053797,387.22030000644736
v3_standard,16,00215.png,5,True,68,16,0.011413058638572693,0.01870657503604889,0.06560438871383674,16,2,0.125,14,"{""jammer"": 4, ""jet_plane"": 2, ""medium_plane"": 1, ""spacecraft"": 2, ""ta-ta"": 7}",0.260968,0.4052595,0.950993,162.6101000001654,175.52630000864156,338.13640000880696
v3_standard,16,00220.png,5,True,52,16,0.01182926893234253,0.02960534393787384,0.14776296615600584,16,3,0.1875,13,"{""jammer"": 5, ""jet_plane"": 1, ""large_launcher"": 1, ""medium_plane"": 2, ""ta-ta"": 7}",0.31027249999999995,0.42274900000000004,0.9271849999999999,173.81680000107735,217.51709999807645,391.3338999991538
v3_standard,16,00225.png,5,True,32,16,0.011522990465164185,0.021659865975379944,0.055989223718643205,16,4,0.25,12,"{""condor"": 1, ""hangar"": 1, ""jammer"": 5, ""jet_plane"": 1, ""large_launcher"": 1, ""large_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 3, ""tank"": 1}",0.231605,0.319212,0.8249705,165.45119999500457,157.37089999311138,322.82209998811595
v3_standard,16,00230.png,5,True,26,16,0.011254444718360901,0.01745617389678955,0.050285547971725464,16,3,0.1875,13,"{""condor"": 1, ""jammer"": 3, ""jet_plane"": 1, ""large_launcher"": 2, ""large_tower"": 1, ""medium_plane"": 1, ""small_tower"": 2, ""ta-ta"": 3, ""tank"": 2}",0.2409205,0.31087149999999997,0.7672935,172.91590000968426,233.7000999978045,406.61600000748876
v3_standard,16,00235.png,5,True,36,16,0.011318832635879517,0.019844114780426025,0.048095881938934326,16,8,0.5,8,"{""condor"": 2, ""hangar"": 1, ""jammer"": 2, ""jet_plane"": 2, ""large_launcher"": 2, ""medium_plane"": 2, ""ta-ta"": 5}",0.216051,0.3250275,0.550246,166.19039999204688,165.02200000104494,331.2123999930918
v3_standard,16,00240.png,5,True,57,16,0.011558014154434203,0.02259618043899536,0.06625379323959349,16,5,0.3125,11,"{""hangar"": 1, ""jammer"": 6, ""large_launcher"": 2, ""medium_plane"": 1, ""small_launcher"": 2, ""ta-ta"": 3, ""tank"": 1}",0.21713949999999999,0.4091225,0.7777445000000001,158.4210000000894,164.03369999898132,322.4546999990707
v3_standard,16,00245.png,5,True,54,16,0.011778250336647034,0.018610209226608276,0.0519656151533127,16,4,0.25,12,"{""condor"": 1, ""hangar"": 4, ""jammer"": 7, ""ta-ta"": 4}",0.283177,0.3865005,0.8871275000000001,159.93110000272281,185.41539998841472,345.34649999113753
v3_standard,24,00000.png,5,True,94,24,0.010883715748786927,0.020147308707237244,0.10978474915027621,24,0,0.0,24,"{""jammer"": 14, ""jet_plane"": 1, ""large_launcher"": 3, ""large_tower"": 1, ""spacecraft"": 1, ""ta-ta"": 4}",0.234646,0.3552635,0.990145,203.76309999846853,250.86169999849517,454.6247999969637
v3_standard,24,00005.png,5,True,116,24,0.011439457535743713,0.0234176367521286,0.13782522082328796,24,1,0.041666666666666664,23,"{""condor"": 1, ""jammer"": 8, ""large_launcher"": 4, ""large_tower"": 3, ""small_launcher"": 2, ""small_tower"": 1, ""ta-ta"": 5}",0.24364449999999999,0.3541067,0.9947225,179.24709999351762,265.9099000011338,445.1569999946514
v3_standard,24,00010.png,5,True,101,24,0.01130494475364685,0.02356746792793274,0.10721734166145325,24,0,0.0,24,"{""condor"": 1, ""jammer"": 11, ""large_launcher"": 2, ""large_tower"": 1, ""small_launcher"": 3, ""small_tower"": 2, ""spacecraft"": 1, ""ta-ta"": 2, ""tank"": 1}",0.231328,0.34401289999999995,0.9884805,169.44579999835696,241.2146999995457,410.66049999790266
v3_standard,24,00015.png,5,True,86,24,0.012756392359733582,0.025687769055366516,0.1333990842103958,24,3,0.125,21,"{""condor"": 1, ""jammer"": 11, ""large_launcher"": 5, ""small_launcher"": 4, ""small_tower"": 1, ""ta-ta"": 1, ""tank"": 1}",0.25279949999999995,0.343533,0.9917860000000001,159.49069999624044,219.1791000077501,378.66980000399053
v3_standard,24,00020.png,5,True,69,24,0.011315655708312989,0.02329239249229431,0.1064485311508179,24,1,0.041666666666666664,23,"{""jammer"": 14, ""small_launcher"": 1, ""small_tower"": 2, ""spacecraft"": 1, ""ta-ta"": 5, ""tank"": 1}",0.22854,0.36700879999999997,0.962396,192.5039000052493,294.11570000229403,486.61960000754334
v3_standard,24,00025.png,5,True,69,24,0.011306309700012208,0.022702723741531372,0.13231915235519426,24,0,0.0,24,"{""jammer"": 10, ""jet_plane"": 1, ""large_launcher"": 4, ""small_launcher"": 4, ""spacecraft"": 1, ""ta-ta"": 2, ""tank"": 2}",0.23271199999999997,0.3206612,0.9723895,177.52399999881163,280.45340000244323,457.97740000125486
v3_standard,24,00030.png,5,True,74,24,0.011670991778373718,0.024007871747016907,0.13450954258441927,24,0,0.0,24,"{""condor"": 1, ""jammer"": 11, ""large_launcher"": 1, ""small_launcher"": 2, ""spacecraft"": 4, ""ta-ta"": 5}",0.23964950000000002,0.3134268,0.9724275,161.40279998944607,227.6815999939572,389.0843999834033
v3_standard,24,00035.png,5,True,65,24,0.011242330074310303,0.020084738731384277,0.21283218264579776,24,0,0.0,24,"{""helicopter"": 1, ""jammer"": 6, ""jet_plane"": 1, ""large_launcher"": 4, ""large_tower"": 2, ""small_launcher"": 2, ""small_tower"": 1, ""spacecraft"": 3, ""ta-ta"": 3, ""tank"": 1}",0.2587525,0.3136973,0.971811,161.13560000667349,223.04579999763519,384.18140000430867
v3_standard,24,00040.png,5,True,67,24,0.010684382915496827,0.01974758505821228,0.15147941708564758,24,4,0.16666666666666666,20,"{""condor"": 1, ""jammer"": 6, ""jet_plane"": 1, ""large_launcher"": 3, ""medium_launcher"": 1, ""medium_plane"": 1, ""small_launcher"": 2, ""small_tower"": 1, ""spacecraft"": 2, ""ta-ta"": 2, ""tank"": 4}",0.2510095,0.33168319999999996,0.9401245,179.694099992048,290.05480000341777,469.74889999546576
v3_standard,24,00045.png,5,True,52,24,0.010573089122772217,0.024504244327545166,0.14343164563179014,24,3,0.125,21,"{""condor"": 1, ""hangar"": 1, ""jammer"": 3, ""large_launcher"": 2, ""medium_launcher"": 2, ""medium_plane"": 1, ""small_launcher"": 1, ""small_tower"": 2, ""spacecraft"": 3, ""ta-ta"": 5, ""tank"": 3}",0.246429,0.34898219999999996,0.9335195000000001,173.85590000776574,268.14200000080746,441.9979000085732
